Investor_Id,first,IT,early,year
53539-93,0,1,1,2016
53540-47,0,0,0,2016
53542-36,0,0,0,2016
53543-53,1,1,1,2016
53545-42,0,1,1,2016
53554-78,0,1,0,2016
53556-94,1,0,1,2016
53564-32,0,0,1,2016
53564-68,0,0,0,2016
53564-95,0,1,1,2016
53565-13,0,0,0,2016
53565-40,0,1,1,2016
53567-74,0,0,1,2016
53571-07,0,1,1,2016
53574-04,0,0,0,2016
53575-75,0,0,1,2016
53578-36,0,1,1,2016
53579-62,0,1,0,2016
53580-07,0,1,0,2016
53581-15,0,0,0,2016
53581-87,0,0,1,2016
53583-22,0,0,1,2016
53592-76,0,0,1,2016
53593-03,0,1,1,2016
53595-37,0,0,1,2016
53601-22,0,1,1,2016
53605-81,1,1,1,2016
53613-10,0,1,0,2016
53616-79,0,0,1,2016
53617-87,0,0,0,2016
53618-59,0,0,1,2016
53618-95,1,0,0,2016
53619-76,1,0,1,2016
53628-40,0,1,0,2016
53629-03,0,0,0,2016
53635-96,0,1,1,2016
53639-56,0,1,1,2016
53640-01,1,1,1,2016
53641-36,1,1,1,2016
53642-08,0,1,0,2016
53643-79,0,0,0,2016
53646-49,0,0,1,2016
53647-03,0,1,1,2016
53654-50,1,0,1,2016
53656-12,0,1,1,2016
53658-19,0,0,1,2016
53659-27,0,0,0,2016
53664-31,1,0,1,2016
53670-61,0,1,1,2016
53675-65,1,1,1,2016
53684-38,0,0,1,2016
53687-62,0,0,1,2016
53690-68,0,1,0,2016
53694-19,0,1,1,2016
53699-95,1,0,1,2016
53707-15,0,0,1,2016
53708-68,0,0,1,2016
53715-43,0,1,1,2016
53717-86,0,0,1,2016
53719-03,0,1,0,2016
53721-28,0,1,0,2016
53721-37,0,0,1,2016
53729-11,0,1,1,2016
53733-61,0,0,1,2016
53737-66,0,1,0,2016
53738-11,0,1,0,2016
53739-64,0,0,0,2016
53740-36,0,1,1,2016
53770-42,1,1,1,2016
53775-82,0,0,1,2016
53781-49,0,0,1,2016
53781-58,0,1,1,2016
53782-03,0,1,1,2016
53786-17,1,0,0,2016
53788-78,0,1,1,2016
53788-87,0,1,1,2016
53790-31,0,1,1,2016
53794-00,0,0,0,2016
53794-27,0,1,1,2016
53796-61,1,0,1,2016
53799-40,1,0,1,2016
53802-10,0,1,1,2016
53802-64,0,0,1,2016
53803-99,0,0,0,2016
53804-17,0,1,1,2016
53805-43,0,0,1,2016
53806-78,0,1,1,2016
53811-01,0,1,1,2016
53811-28,0,0,0,2016
53816-05,0,0,0,2016
53820-46,0,1,1,2016
53820-64,0,0,0,2016
53822-89,0,1,1,2016
53824-15,0,1,0,2016
53824-51,0,0,0,2016
53824-96,0,0,0,2016
53830-54,0,1,1,2016
53849-62,0,0,0,2016
53856-91,0,0,1,2016
53858-62,0,1,1,2016
53863-84,0,0,0,2016
53865-28,1,1,1,2016
53882-02,0,0,1,2016
53884-36,0,0,0,2016
53885-26,0,1,1,2016
53897-32,0,0,1,2016
53906-41,0,1,1,2016
53920-36,1,1,1,2016
53926-30,0,0,1,2016
53928-19,0,0,0,2016
53933-14,0,0,1,2016
53939-35,0,1,0,2016
53940-61,0,0,1,2016
53941-06,0,0,1,2016
53948-62,1,0,1,2016
53961-94,0,0,1,2016
53962-03,0,0,1,2016
53967-52,0,0,1,2016
53969-41,1,1,1,2016
53974-45,0,1,1,2016
53974-99,0,1,1,2016
53975-26,1,0,1,2016
53975-53,0,1,1,2016
53980-21,0,1,1,2016
53986-78,0,1,0,2016
53987-14,0,1,0,2016
53987-59,0,1,1,2016
53990-02,0,1,0,2016
53991-28,0,1,0,2016
53991-55,0,1,1,2016
53992-27,0,1,1,2016
53997-49,1,0,1,2016
53997-76,0,1,1,2016
53999-38,0,0,0,2016
54007-03,0,1,0,2016
54008-11,0,0,1,2016
54011-44,0,1,1,2016
54013-69,0,1,0,2016
54013-87,0,1,0,2016
54023-86,0,1,0,2016
54023-95,0,1,1,2016
54033-49,0,0,1,2016
54041-86,0,0,1,2016
54045-64,0,1,1,2016
54051-94,0,1,0,2016
54053-38,0,0,0,2016
54058-60,0,0,0,2016
54063-55,1,0,1,2016
54064-99,0,0,1,2016
54068-23,0,1,1,2016
54071-11,0,1,1,2016
54071-20,1,1,1,2016
54079-75,0,1,1,2016
54083-62,0,0,1,2016
54084-97,0,0,0,2016
54086-14,0,1,1,2016
54094-15,0,1,1,2016
54096-40,0,1,1,2016
54096-49,0,0,1,2016
54096-94,0,1,0,2016
54103-15,1,0,1,2016
54106-66,0,1,1,2016
54114-85,0,0,1,2016
54115-39,0,1,0,2016
54117-64,0,0,0,2016
54133-39,0,1,0,2016
54134-74,0,1,1,2016
54146-71,0,0,1,2016
54149-23,0,0,0,2016
54150-49,0,0,1,2016
54150-58,0,0,0,2016
54151-66,0,1,1,2016
54161-29,0,0,1,2016
54164-62,0,0,1,2016
54169-03,0,0,1,2016
54172-63,0,0,1,2016
54173-80,0,0,1,2016
54173-98,0,0,0,2016
54183-52,0,0,0,2016
54184-51,0,1,0,2016
54185-41,0,1,0,2016
54190-90,0,1,0,2016
54191-53,0,1,0,2016
54192-61,0,1,1,2016
54195-40,0,0,1,2016
54195-67,0,0,1,2016
54197-38,0,1,1,2016
54201-61,0,1,1,2016
54204-94,0,0,1,2016
54206-47,0,1,0,2016
54206-74,0,1,1,2016
54207-19,0,1,1,2016
54219-16,0,1,1,2016
54220-69,0,0,1,2016
54221-68,0,0,1,2016
54239-86,1,1,1,2016
54239-95,0,0,0,2016
54247-06,1,0,1,2016
54248-59,0,0,1,2016
54249-31,0,1,1,2016
54266-59,0,0,1,2016
54287-83,0,0,0,2016
54301-78,0,0,0,2016
54305-83,0,1,1,2016
54311-32,0,1,0,2016
54312-67,0,0,1,2016
54316-27,1,1,1,2016
54321-67,0,0,0,2016
54321-85,0,1,1,2016
54334-18,0,0,0,2016
54342-19,0,0,0,2016
54344-62,0,0,1,2016
54345-25,0,0,0,2016
54345-79,0,0,0,2016
54346-78,0,1,1,2016
54360-82,0,0,1,2016
54363-52,0,0,0,2016
54365-95,0,1,1,2016
54366-94,0,0,0,2016
54367-21,0,0,1,2016
54369-91,0,0,1,2016
54373-96,0,0,1,2016
54376-03,0,0,0,2016
54377-29,0,1,1,2016
54378-64,0,0,0,2016
54379-27,1,0,1,2016
54379-54,0,1,1,2016
54381-97,1,1,1,2016
54382-33,0,0,0,2016
54383-77,0,0,0,2016
54393-31,0,1,1,2016
54400-78,0,1,1,2016
54402-76,1,0,0,2016
54413-38,0,1,1,2016
54417-97,0,0,1,2016
54419-50,0,1,1,2016
54420-22,0,0,1,2016
54422-38,0,0,1,2016
54438-22,0,0,0,2016
54440-65,0,0,1,2016
54462-79,0,1,1,2016
54467-20,1,0,1,2016
54468-28,0,1,1,2016
54482-95,0,0,1,2016
54486-10,0,0,1,2016
54495-19,1,1,1,2016
54495-37,0,1,1,2016
54497-26,0,0,1,2016
54501-94,1,0,1,2016
54503-74,0,1,1,2016
54507-34,0,0,0,2016
54508-06,0,0,1,2016
54510-58,0,1,1,2016
54511-75,0,1,1,2016
54517-69,0,1,1,2016
54520-03,0,0,1,2016
54521-47,0,1,0,2016
54540-82,0,1,1,2016
54541-63,0,0,0,2016
54543-07,1,1,1,2016
54543-43,1,1,1,2016
54546-58,0,1,1,2016
54546-76,0,1,0,2016
54556-57,0,1,1,2016
54561-70,0,0,1,2016
54561-88,0,0,0,2016
54563-77,0,1,1,2016
54576-64,1,1,1,2016
54580-33,1,0,1,2016
54581-86,0,1,0,2016
54582-22,1,0,1,2016
54582-49,0,1,1,2016
54582-85,0,1,1,2016
54587-71,0,0,0,2016
54588-07,0,0,1,2016
54588-52,0,1,0,2016
54589-06,1,0,1,2016
54589-15,1,0,1,2016
54595-36,0,1,1,2016
54597-34,0,1,0,2016
54603-91,0,1,1,2016
54604-63,0,0,1,2016
54605-08,0,0,0,2016
54611-47,1,1,1,2016
54613-63,1,1,1,2016
54613-90,0,1,1,2016
54620-92,0,0,1,2016
54623-44,0,1,1,2016
54624-97,1,0,0,2016
54625-87,0,1,1,2016
54632-26,0,0,1,2016
54637-84,0,1,1,2016
54644-95,0,1,1,2016
54660-43,0,0,1,2016
54660-52,0,0,1,2016
54662-95,0,1,0,2016
54663-31,0,0,1,2016
54669-52,0,0,1,2016
54669-70,0,0,1,2016
54670-24,0,0,1,2016
54673-30,0,1,1,2016
54677-62,1,0,1,2016
54678-52,1,0,1,2016
54680-23,0,1,1,2016
54688-15,0,0,1,2016
54690-22,1,0,1,2016
54704-62,0,1,1,2016
54714-34,0,0,0,2016
54716-95,0,1,1,2016
54725-05,0,0,0,2016
54726-76,0,1,1,2016
54746-20,0,0,1,2016
54746-29,0,0,1,2016
54760-60,0,1,1,2016
54770-68,0,0,1,2016
54775-00,0,1,1,2016
54796-24,0,1,1,2016
54796-87,0,1,1,2016
54799-21,1,0,1,2016
54799-30,0,0,0,2016
54808-30,0,0,1,2016
54808-39,0,0,1,2016
54810-82,0,1,1,2016
54812-17,0,1,1,2016
54828-46,0,0,1,2016
54830-44,0,0,1,2016
54834-22,0,1,1,2016
54836-29,0,0,1,2016
54839-71,0,0,1,2016
54839-89,1,0,0,2016
54840-88,0,1,1,2016
54841-42,0,1,1,2016
54843-67,0,1,1,2016
54845-92,0,0,1,2016
54846-82,0,1,1,2016
54855-55,0,0,1,2016
54855-64,0,1,1,2016
54857-80,0,0,1,2016
54858-70,0,1,1,2016
54858-79,0,0,1,2016
54862-57,1,0,0,2016
54872-65,0,1,1,2016
54880-12,0,1,1,2016
54882-01,0,0,1,2016
54883-36,0,1,1,2016
54886-96,0,1,1,2016
54889-93,0,1,1,2016
54890-38,0,1,1,2016
54892-09,0,0,1,2016
54895-87,0,1,0,2016
54898-93,0,1,1,2016
54899-74,0,1,1,2016
54910-72,0,0,0,2016
54918-73,0,1,1,2016
54925-30,0,1,1,2016
54925-66,0,0,0,2016
54940-33,1,1,1,2016
54941-95,1,1,1,2016
54942-40,0,0,1,2016
54942-85,1,0,1,2016
54950-95,0,1,1,2016
54952-75,0,0,1,2016
54963-10,0,1,0,2016
54967-24,0,0,0,2016
54978-76,0,1,1,2016
54983-26,0,1,1,2016
54992-35,0,1,1,2016
54999-73,0,0,1,2016
55003-51,0,0,1,2016
55003-69,1,1,1,2016
55009-81,0,0,0,2016
55017-91,0,0,0,2016
55018-00,0,0,1,2016
55034-02,0,0,1,2016
55055-17,0,1,1,2016
55064-98,0,1,1,2016
55065-07,0,0,1,2016
55067-77,0,0,0,2016
55080-73,0,0,1,2016
55090-90,0,0,1,2016
55092-52,0,0,0,2016
55094-14,0,0,1,2016
55109-71,0,0,1,2016
55111-78,0,1,1,2016
55117-63,0,1,1,2016
55118-53,0,1,1,2016
55121-14,1,1,1,2016
55123-03,0,1,1,2016
55123-21,0,0,1,2016
55137-43,1,0,1,2016
55138-96,0,0,0,2016
55156-33,0,0,1,2016
55156-42,1,0,1,2016
55161-28,0,0,1,2016
55161-37,0,0,0,2016
55161-46,0,0,1,2016
55162-36,0,0,1,2016
55182-97,1,1,1,2016
55214-02,0,0,1,2016
55224-82,0,0,1,2016
55231-75,0,0,1,2016
55254-70,0,1,1,2016
55254-79,0,1,1,2016
55261-00,0,1,1,2016
55271-44,0,1,1,2016
55278-01,0,0,1,2016
55282-06,0,1,0,2016
55282-51,0,1,0,2016
55285-66,0,0,1,2016
55290-34,0,0,0,2016
55296-37,0,1,1,2016
55322-65,0,1,1,2016
55325-26,0,0,1,2016
55326-61,0,1,0,2016
55327-51,1,0,1,2016
55329-67,0,0,1,2016
55329-94,0,0,1,2016
55333-18,0,1,1,2016
55333-36,0,0,1,2016
55333-81,0,0,1,2016
55338-67,0,1,1,2016
55341-73,0,0,1,2016
55346-14,0,1,1,2016
55346-23,0,0,1,2016
55358-47,0,0,1,2016
55360-09,0,1,1,2016
55364-86,0,1,1,2016
55366-57,0,0,1,2016
55379-89,0,0,1,2016
55383-04,0,1,1,2016
55387-09,0,1,0,2016
55395-91,0,1,1,2016
55397-44,0,0,1,2016
55401-49,0,0,1,2016
55401-58,0,0,1,2016
55409-68,1,1,1,2016
55412-20,0,0,0,2016
55412-29,0,0,0,2016
55430-29,0,1,1,2016
55436-86,0,1,1,2016
55441-00,0,0,1,2016
55445-68,1,1,1,2016
55449-28,0,0,0,2016
55457-02,0,1,1,2016
55459-00,0,0,1,2016
55460-08,1,0,1,2016
55466-02,0,1,1,2016
55468-99,0,0,1,2016
55469-62,0,0,1,2016
55472-14,0,1,1,2016
55481-05,0,0,1,2016
55482-40,0,1,1,2016
55486-63,0,0,1,2016
55489-69,0,0,0,2016
55493-47,1,1,1,2016
55497-61,0,0,1,2016
55499-50,0,0,0,2016
55501-21,0,0,1,2016
55503-73,0,0,1,2016
55505-08,0,0,1,2016
55510-48,0,0,1,2016
55515-61,0,0,0,2016
55516-87,0,0,0,2016
55517-77,0,0,0,2016
55518-04,0,1,1,2016
55523-80,1,0,1,2016
55527-58,0,0,0,2016
55536-40,0,0,0,2016
55537-03,0,0,1,2016
55568-62,0,0,1,2016
55576-90,0,0,0,2016
55580-95,0,1,1,2016
55582-48,0,0,0,2016
55606-42,0,1,1,2016
55612-00,0,1,1,2016
55614-16,1,1,1,2016
55614-43,0,1,1,2016
55614-79,0,0,0,2016
55618-12,0,0,1,2016
55624-96,0,0,1,2016
55639-90,0,0,0,2016
55642-15,1,0,0,2016
55646-38,0,0,1,2016
55649-44,0,1,0,2016
55650-88,0,1,0,2016
55661-86,0,0,1,2016
55670-23,1,0,1,2016
55671-13,0,0,0,2016
55672-48,0,1,1,2016
55675-54,0,0,1,2016
55680-31,1,1,1,2016
55680-67,0,1,1,2016
55681-57,0,0,0,2016
55694-08,0,1,1,2016
55696-60,0,0,0,2016
55698-04,0,1,0,2016
55699-12,0,0,1,2016
55701-01,0,0,0,2016
55703-71,0,0,0,2016
55708-75,0,1,1,2016
55713-61,0,0,0,2016
55721-08,0,0,1,2016
55725-31,0,1,1,2016
55727-29,0,0,0,2016
55739-44,0,1,1,2016
55741-51,0,0,0,2016
55744-84,0,1,1,2016
55746-28,0,0,0,2016
55747-00,1,0,1,2016
55747-18,1,0,0,2016
55747-99,0,1,0,2016
55748-44,0,0,0,2016
55749-79,0,1,1,2016
55756-45,0,1,1,2016
55763-56,1,0,0,2016
55763-65,1,0,1,2016
55763-74,1,0,1,2016
55766-17,0,1,1,2016
55770-94,0,1,0,2016
55772-74,0,0,1,2016
55773-73,0,1,0,2016
55775-53,0,0,0,2016
55778-14,0,0,1,2016
55787-23,1,0,1,2016
55787-59,1,0,1,2016
55789-12,0,1,1,2016
55792-63,0,0,0,2016
55799-92,0,0,1,2016
55803-52,0,1,1,2016
55805-68,1,0,1,2016
55805-77,1,0,0,2016
55810-18,0,0,0,2016
55821-43,0,0,0,2016
55821-52,0,1,1,2016
55827-01,0,0,1,2016
55835-02,0,0,0,2016
55835-47,0,0,1,2016
55858-33,1,0,1,2016
55868-32,1,1,1,2016
55868-50,0,1,1,2016
55869-04,0,1,1,2016
55869-67,0,1,0,2016
55870-48,0,1,1,2016
55876-42,0,1,1,2016
55879-21,0,1,1,2016
55887-31,0,1,0,2016
55889-20,0,1,1,2016
55891-00,0,0,1,2016
55898-74,0,0,0,2016
55907-29,0,0,0,2016
55907-38,0,0,0,2016
55909-18,1,1,1,2016
55910-98,1,1,1,2016
55943-38,0,0,1,2016
55956-25,0,0,1,2016
55961-83,0,1,1,2016
55968-04,0,0,1,2016
55968-31,0,1,1,2016
55970-29,0,0,1,2016
55971-10,0,1,0,2016
55972-00,0,0,0,2016
55977-31,0,0,0,2016
55982-98,0,0,0,2016
55984-51,0,1,1,2016
55985-23,0,1,0,2016
55986-40,0,0,1,2016
55988-56,0,1,1,2016
55992-25,1,0,1,2016
55992-34,0,0,0,2016
55998-82,1,0,1,2016
56003-50,0,1,1,2016
56004-31,0,0,1,2016
56004-40,0,1,1,2016
56004-85,0,1,1,2016
56010-88,0,0,0,2016
56010-97,0,1,1,2016
56021-59,0,1,1,2016
56031-49,0,0,1,2016
56040-58,0,0,1,2016
56040-94,0,0,0,2016
56041-75,1,1,1,2016
56044-09,0,1,1,2016
56047-24,0,0,1,2016
56051-92,0,1,1,2016
56056-06,0,0,0,2016
56056-42,0,1,1,2016
56059-66,0,1,0,2016
56060-38,0,1,1,2016
56061-91,1,0,1,2016
56065-33,0,1,1,2016
56070-01,1,1,0,2016
56071-81,0,1,1,2016
56078-47,0,1,1,2016
56078-92,0,0,1,2016
56084-32,0,0,0,2016
56086-66,0,0,1,2016
56093-68,0,1,0,2016
56093-95,0,1,1,2016
56095-39,0,0,1,2016
56096-29,0,1,1,2016
56098-09,0,0,0,2016
56102-41,1,0,1,2016
56103-67,0,0,1,2016
56109-52,1,1,1,2016
56114-47,0,1,1,2016
56118-16,0,1,1,2016
56121-76,0,1,1,2016
56126-44,0,0,0,2016
56131-57,0,0,1,2016
56135-26,0,0,1,2016
56135-89,0,0,1,2016
56138-77,1,0,1,2016
56140-48,0,0,1,2016
56140-84,0,0,1,2016
56141-11,1,0,1,2016
56141-38,0,1,0,2016
56142-55,0,1,0,2016
56144-62,0,1,0,2016
56145-16,0,0,1,2016
56147-77,1,0,0,2016
56147-86,1,0,1,2016
56148-04,1,0,1,2016
56148-13,0,0,1,2016
56151-10,1,0,1,2016
56151-28,0,0,1,2016
56151-55,0,0,1,2016
56152-81,0,0,0,2016
56158-66,0,0,0,2016
56159-02,0,0,1,2016
56160-64,1,1,1,2016
56166-22,0,1,1,2016
56167-57,0,0,1,2016
56171-62,0,0,0,2016
56177-11,0,0,0,2016
56177-74,0,1,1,2016
56179-18,0,0,1,2016
56181-16,0,1,1,2016
56182-24,0,0,1,2016
56187-46,0,1,0,2016
56192-41,0,1,1,2016
56199-52,0,1,1,2016
56201-32,1,0,0,2016
56205-28,0,1,1,2016
56205-37,0,0,1,2016
56206-36,1,1,1,2016
56210-77,1,0,1,2016
56214-37,0,1,1,2016
56216-26,0,0,0,2016
56217-25,0,0,0,2016
56226-79,0,0,1,2016
56231-38,1,0,1,2016
56234-08,1,0,1,2016
56252-44,0,1,1,2016
56252-80,0,1,1,2016
56253-34,0,0,1,2016
56253-88,0,0,1,2016
56255-86,1,0,1,2016
56257-66,0,1,0,2016
56259-28,1,1,1,2016
56260-36,1,0,0,2016
56260-90,0,1,1,2016
56262-61,0,0,0,2016
56263-33,0,0,1,2016
56268-10,0,0,0,2016
56271-25,0,0,0,2016
56272-06,1,1,1,2016
56275-12,0,0,0,2016
56287-81,0,0,1,2016
56289-34,0,1,0,2016
56289-61,0,1,1,2016
56300-05,1,0,1,2016
56302-03,0,1,0,2016
56306-35,1,1,1,2016
56307-97,0,1,1,2016
56322-28,0,0,1,2016
56327-59,0,1,1,2016
56336-41,0,1,1,2016
56336-59,0,0,1,2016
56343-43,0,0,1,2016
56349-91,0,0,1,2016
56350-00,0,1,1,2016
56351-53,0,1,1,2016
56355-94,0,1,1,2016
56369-71,0,0,1,2016
56370-70,0,0,1,2016
56378-35,0,1,1,2016
56378-71,1,1,1,2016
56380-87,0,1,0,2016
56383-39,0,1,1,2016
56383-66,1,0,1,2016
56384-65,0,0,1,2016
56387-35,1,0,1,2016
56393-38,0,0,1,2016
56395-99,1,0,0,2016
56396-53,0,1,1,2016
56397-88,0,1,0,2016
56401-21,0,1,1,2016
56405-44,1,1,1,2016
56410-30,1,0,0,2016
56411-56,0,0,0,2016
56412-28,0,0,1,2016
56434-96,0,0,1,2016
56435-32,0,0,0,2016
56435-41,0,0,1,2016
56445-58,0,0,1,2016
56445-94,0,0,1,2016
56446-57,0,0,0,2016
56450-71,0,0,1,2016
56451-79,0,0,1,2016
56460-43,0,0,1,2016
56478-70,0,0,1,2016
56479-33,0,1,0,2016
56491-75,0,1,1,2016
56503-00,1,0,0,2016
56510-20,0,0,0,2016
56525-23,0,0,1,2016
56526-13,0,0,1,2016
56527-21,0,0,0,2016
56528-74,0,1,1,2016
56545-66,0,0,1,2016
56550-61,0,0,0,2016
56552-41,0,1,1,2016
56552-68,0,1,1,2016
56554-03,0,0,1,2016
56560-42,0,1,1,2016
56562-58,0,0,0,2016
56562-85,0,0,0,2016
56567-26,1,0,1,2016
56571-04,0,0,1,2016
56571-40,0,0,1,2016
56571-49,0,0,1,2016
56571-76,1,0,1,2016
56575-45,0,0,0,2016
56575-54,0,1,1,2016
56579-32,1,0,0,2016
56583-10,1,0,1,2016
56586-70,0,0,1,2016
56595-16,1,0,0,2016
56595-34,0,0,1,2016
56595-43,0,0,1,2016
56598-76,1,0,1,2016
56599-57,1,0,1,2016
56605-06,1,1,1,2016
56606-86,0,0,1,2016
56607-22,0,0,1,2016
56607-31,0,0,1,2016
56607-40,0,0,1,2016
56608-03,1,0,1,2016
56610-55,0,0,1,2016
56613-25,0,0,1,2016
56613-43,1,0,1,2016
56614-78,0,1,1,2016
56617-66,0,1,1,2016
56619-55,0,0,1,2016
56621-35,0,0,0,2016
56621-53,1,1,1,2016
56625-85,0,0,1,2016
56628-91,0,0,0,2016
56631-16,0,1,1,2016
56632-78,0,0,1,2016
56633-14,0,0,1,2016
56634-85,0,0,1,2016
56637-91,0,0,1,2016
56638-81,0,0,0,2016
56639-53,0,1,1,2016
56639-62,0,0,1,2016
56640-52,0,0,0,2016
56655-64,0,0,0,2016
56656-99,0,0,1,2016
56657-35,0,0,0,2016
56660-14,0,0,1,2016
56661-13,1,1,1,2016
56663-20,1,1,1,2016
56666-17,0,0,1,2016
56666-44,0,0,0,2016
56667-07,0,0,0,2016
56669-77,0,1,1,2016
56671-12,0,0,1,2016
56680-93,0,0,1,2016
56682-64,0,0,1,2016
56687-50,0,0,1,2016
56693-26,0,0,0,2016
56697-76,0,1,1,2016
56698-30,0,0,1,2016
56710-18,0,1,1,2016
56710-72,1,0,1,2016
56712-34,0,0,0,2016
56718-46,0,1,1,2016
56727-28,0,0,1,2016
56730-70,0,1,1,2016
56730-79,0,0,1,2016
56743-30,0,1,1,2016
56745-01,0,0,1,2016
56745-10,0,1,1,2016
56745-19,0,1,1,2016
56745-73,0,1,1,2016
56747-08,0,0,1,2016
56750-86,0,0,1,2016
56752-12,0,1,1,2016
56752-21,1,1,1,2016
56752-66,0,0,1,2016
56752-93,0,0,1,2016
56755-27,1,1,1,2016
56756-71,1,0,1,2016
56761-48,1,0,1,2016
56768-23,1,0,1,2016
56769-67,1,1,1,2016
56771-11,1,0,1,2016
56771-83,0,0,1,2016
56773-18,1,0,1,2016
56774-62,1,1,1,2016
56778-76,0,1,1,2016
56780-92,0,0,1,2016
56783-89,1,0,1,2016
56786-32,1,0,1,2016
56786-50,0,1,1,2016
56786-77,1,0,1,2016
56787-58,1,1,1,2016
56800-72,0,0,0,2016
56810-35,0,0,1,2016
56817-91,0,0,0,2016
56819-98,0,0,1,2016
56822-59,0,0,0,2016
56823-49,0,0,1,2016
56827-00,0,1,1,2016
56829-97,0,1,1,2016
56833-03,0,1,1,2016
56834-65,1,0,1,2016
56841-49,0,0,0,2016
56843-20,1,1,1,2016
56847-16,0,0,1,2016
56852-47,0,1,1,2016
56857-15,0,0,1,2016
56871-91,0,1,1,2016
56883-88,0,1,1,2016
56886-22,0,0,0,2016
56886-31,0,0,1,2016
56889-10,0,0,0,2016
56889-19,0,0,1,2016
56890-54,0,1,0,2016
56916-01,1,0,1,2016
56917-18,0,1,1,2016
56929-87,0,0,1,2016
56939-41,0,0,1,2016
56939-50,0,1,1,2016
56946-25,0,1,1,2016
56978-02,0,1,0,2016
56978-20,0,0,1,2016
57015-10,0,0,1,2016
57015-28,0,0,0,2016
57070-09,0,1,1,2016
57070-36,1,1,1,2016
57078-28,0,1,1,2016
57081-07,0,1,1,2016
57103-39,0,1,0,2016
57106-09,1,0,1,2016
57153-88,0,0,1,2016
57170-44,0,1,1,2016
57171-88,0,1,0,2016
57173-50,0,1,1,2016
57173-68,1,0,1,2016
57189-07,0,0,0,2016
57195-28,0,0,0,2016
57196-18,0,1,1,2016
57206-26,0,0,1,2016
57213-73,1,1,1,2016
57220-30,0,1,1,2016
57225-61,1,0,1,2016
57226-24,0,0,1,2016
57227-68,0,1,0,2016
57228-67,0,0,0,2016
57241-72,0,0,1,2016
57245-59,0,0,0,2016
57248-56,1,0,1,2016
57256-66,0,1,0,2016
57270-34,1,0,1,2016
57278-62,0,0,0,2016
57281-59,0,1,1,2016
57281-86,0,0,1,2016
57283-39,1,1,1,2016
57283-93,1,0,1,2016
57291-58,1,0,1,2016
57294-55,0,0,1,2016
57296-08,0,0,1,2016
57296-17,0,0,1,2016
57300-85,0,0,1,2016
57309-22,0,0,1,2016
57312-01,0,0,1,2016
57314-80,1,0,1,2016
57317-95,0,1,1,2016
57318-76,0,0,0,2016
57319-21,0,0,1,2016
57346-66,0,1,1,2016
57349-27,0,1,1,2016
57355-12,0,0,1,2016
57358-72,0,1,0,2016
57359-98,0,0,1,2016
57371-86,1,0,1,2016
57379-15,0,1,1,2016
57391-84,1,0,1,2016
57394-90,0,1,1,2016
57405-97,0,1,0,2016
57415-33,1,1,1,2016
57425-77,0,1,1,2016
57429-82,0,0,0,2016
57433-87,0,1,1,2016
57436-57,0,1,1,2016
57459-07,1,0,0,2016
57500-11,0,1,0,2016
57523-87,0,0,1,2016
57533-41,0,0,1,2016
57533-68,0,0,1,2016
57571-75,0,0,0,2016
57585-88,0,0,1,2016
57595-33,0,0,0,2016
57595-51,0,1,1,2016
57624-13,0,0,1,2016
57624-40,0,0,0,2016
57628-45,1,0,0,2016
57632-59,0,0,1,2016
57645-73,1,0,0,2016
57655-36,0,0,0,2016
57660-49,0,0,1,2016
57662-20,0,0,1,2016
57664-90,0,0,0,2016
57674-89,0,0,1,2016
57696-76,0,1,1,2016
57697-12,0,1,1,2016
57722-95,0,1,1,2016
57743-92,0,0,0,2016
57775-51,0,1,1,2016
57781-45,0,1,1,2016
57785-77,1,0,0,2016
57803-59,0,0,0,2016
57812-23,1,1,1,2016
57813-31,0,0,1,2016
57823-12,0,1,1,2016
57826-36,0,1,1,2016
57829-69,1,0,1,2016
57834-73,0,1,1,2016
57866-14,0,1,1,2016
57935-35,0,1,1,2016
57939-94,0,0,1,2016
57952-27,0,1,1,2016
57966-31,0,0,1,2016
57976-75,0,0,1,2016
57998-80,0,1,0,2016
57999-25,0,0,1,2016
57999-43,0,1,1,2016
58005-19,0,0,1,2016
58009-96,0,1,1,2016
58011-76,0,1,1,2016
58012-12,0,0,1,2016
58017-88,0,0,1,2016
58021-30,0,0,0,2016
58027-24,1,0,1,2016
58036-51,0,1,1,2016
58046-32,1,0,1,2016
58046-50,0,0,1,2016
58059-73,0,0,1,2016
58062-52,0,0,0,2016
58067-65,1,0,1,2016
58067-74,0,0,1,2016
58068-64,0,0,0,2016
58095-82,0,0,1,2016
58098-34,1,0,1,2016
58100-50,0,1,1,2016
58119-49,0,0,0,2016
58128-13,0,1,1,2016
58141-99,0,0,0,2016
58146-58,0,1,1,2016
58153-60,0,1,1,2016
58154-41,0,0,1,2016
58173-13,0,1,1,2016
58184-20,0,0,0,2016
58184-83,0,1,1,2016
58185-91,0,1,1,2016
58200-40,0,0,0,2016
58215-70,1,0,0,2016
58222-18,0,1,1,2016
58240-72,0,0,1,2016
58240-81,1,1,1,2016
58240-99,0,0,1,2016
58241-17,0,0,0,2016
58241-26,0,0,0,2016
58263-58,0,1,1,2016
58281-49,0,1,1,2016
58283-20,0,0,0,2016
58294-54,0,0,1,2016
58322-98,0,1,1,2016
58333-96,0,0,1,2016
58334-50,0,1,0,2016
58351-60,0,1,1,2016
58362-22,0,1,1,2016
58373-20,0,0,1,2016
58373-47,0,1,1,2016
58373-56,1,0,1,2016
58376-80,0,1,1,2016
