Investor_Id,hhi,year
11269-09,0.5,2013
11269-63,0.30612244897959184,2013
11269-90,0.21875,2013
11269-99,0.1282051282051282,2013
11270-08,0.5555555555555556,2013
11270-26,0.12163050624589085,2013
11270-53,0.05826397146254457,2013
11270-71,0.20394832341413846,2013
11271-07,0.1875,2013
11271-16,0.3600000000000001,2013
11271-79,0.18367346938775508,2013
112719-70,1,2013
11272-15,0.15055884286653518,2013
11272-42,0.03680473372781066,2013
11272-78,0.07162534435261707,2013
11272-96,0.2568956192536506,2013
11273-59,1,2013
11273-86,0.23076923076923078,2013
11273-95,0.07741059302851969,2013
11274-04,0.03375573921028467,2013
11274-22,0.045576029482454726,2013
11274-40,0.119140625,2013
11274-58,0.21,2013
11274-67,0.5555555555555556,2013
11274-76,0.2755102040816326,2013
11274-85,1,2013
112749-85,1,2013
11275-03,0.116734693877551,2013
11275-12,0.15192743764172334,2013
11275-66,0.33727810650887563,2013
11275-75,0.04729109274563818,2013
112751-92,0.375,2013
11276-29,0.2222222222222222,2013
11276-38,0.09261186264308012,2013
11276-65,0.06734764542936288,2013
11277-37,0.21223494088947267,2013
11277-46,0.20363636363636364,2013
11277-55,0.3333333333333333,2013
11277-73,0.5,2013
11278-00,0.14560000000000003,2013
11278-09,0.2777777777777778,2013
11278-18,0.32871972318339104,2013
11278-27,1,2013
11278-36,0.11458333333333333,2013
11278-45,0.22666666666666668,2013
11278-54,0.04994054696789537,2013
112786-30,1,2013
112789-63,0.5,2013
11279-53,0.28,2013
11279-71,0.062299750800996805,2013
11279-80,0.05333333333333336,2013
11280-25,0.5,2013
11280-70,0.20414201183431954,2013
11281-06,0.04789585798816569,2013
11281-15,0.5555555555555556,2013
11281-24,0.14128943758573387,2013
11281-33,0.1419753086419753,2013
11282-32,0.08402203856749309,2013
11282-68,0.13573407202216065,2013
11282-77,0.19333333333333336,2013
11283-94,0.1388888888888889,2013
11284-48,0.13805697589481378,2013
11284-93,0.5,2013
11285-02,0.3372781065088758,2013
11285-11,0.11728395061728394,2013
11285-20,0.055919095776323625,2013
11286-01,0.33333333333333337,2013
11286-28,0.28,2013
11286-73,0.21180555555555552,2013
11287-27,0.32,2013
11287-45,0.20987654320987653,2013
11287-63,0.20000000000000004,2013
11288-17,0.11320342643597273,2013
11288-71,0.0707692307692308,2013
11288-89,0.23555555555555557,2013
11288-98,0.245,2013
11289-07,0.25484764542936283,2013
11289-25,0.08012486992715923,2013
11289-79,0.28,2013
11290-51,0.04671062826053276,2013
11290-78,0.25951557093425603,2013
11290-87,0.28,2013
11290-96,0.11758584807492194,2013
11291-32,0.0565866908103214,2013
11291-68,1,2013
11291-77,1,2013
11292-04,1,2013
11292-13,0.09750566893424033,2013
11292-31,0.18367346938775508,2013
11292-85,0.19753086419753085,2013
11293-30,0.1786389413988658,2013
11293-57,0.3125,2013
11293-66,0.09510792723159586,2013
11293-75,0.27437641723356004,2013
11293-84,0.10204081632653059,2013
11294-20,1,2013
11294-38,1,2013
11294-83,0.0793876824492702,2013
11294-92,0.28,2013
11295-10,0.1875,2013
11295-73,0.04002795003930473,2013
11295-82,0.08442860325239475,2013
11295-91,0.04625107727664467,2013
11296-18,0.3333333333333333,2013
11296-45,0.07897696708885521,2013
11296-90,0.19111111111111112,2013
11296-99,0.08800000000000002,2013
112962-07,1,2013
11297-08,0.375,2013
11297-17,0.1328125,2013
11297-44,0.17333333333333334,2013
11297-53,0.11533888228299644,2013
11297-98,0.1488,2013
11298-25,0.3888888888888889,2013
11298-43,0.42000000000000004,2013
11298-61,0.15192743764172334,2013
11298-70,0.21799307958477507,2013
11298-97,0.109375,2013
11299-06,0.14814814814814814,2013
11300-05,0.07601906640368185,2013
11300-14,0.10905232648413647,2013
11300-32,0.051754907792980365,2013
11300-41,0.06567216362682829,2013
11300-59,0.0756172839506173,2013
11300-68,0.5,2013
11300-95,0.12345679012345678,2013
11301-31,0.26222222222222225,2013
11301-49,0.25,2013
11301-94,0.5,2013
11302-48,0.23500000000000004,2013
11302-57,0.16666666666666669,2013
11302-84,0.28,2013
11302-93,0.08108108108108109,2013
113023-45,1,2013
11303-02,0.0641187428640106,2013
11303-11,0.051971516633010896,2013
11303-38,0.25,2013
11303-56,0.12458333333333334,2013
11303-65,0.10857142857142854,2013
11303-83,0.4706790123456791,2013
11303-92,0.20987654320987653,2013
113035-96,1,2013
11304-01,0.40625,2013
11304-19,0.5555555555555556,2013
11304-28,0.07572437302167032,2013
11304-73,0.107421875,2013
11305-27,0.07500000000000001,2013
11305-36,1,2013
11305-45,0.10677083333333331,2013
11305-54,0.5,2013
11305-63,0.09027777777777778,2013
11305-90,0.5,2013
11305-99,0.52,2013
11306-17,0.242603550295858,2013
11306-35,0.16262975778546712,2013
11306-44,0.19526627218934914,2013
11306-62,0.28,2013
11306-71,1,2013
113061-61,1,2013
11307-07,0.3333333333333333,2013
11307-34,0.05348891847443028,2013
11307-43,1,2013
11307-52,0.5,2013
11307-61,0.4545454545454545,2013
11308-51,0.04661385886300411,2013
11308-60,0.3333333333333333,2013
11308-69,0.04944444444444445,2013
11308-78,0.3333333333333333,2013
11309-41,0.15625,2013
11309-86,0.11111111111111109,2013
11309-95,0.125,2013
11310-22,0.3333333333333333,2013
11310-85,0.10836762688614536,2013
11311-48,0.28,2013
11311-66,0.21893491124260359,2013
11311-75,0.3061224489795918,2013
11311-93,0.13043478260869568,2013
11312-02,0.14666666666666667,2013
11312-11,0.13636363636363635,2013
11312-29,0.0631163708086785,2013
11312-38,0.3827160493827161,2013
11312-47,1,2013
11312-56,0.20987654320987653,2013
11312-65,0.3333333333333333,2013
11312-74,0.1124260355029586,2013
11312-92,0.0775,2013
113122-09,1,2013
11313-01,0.3333333333333333,2013
11313-10,0.0952380952380952,2013
11313-28,0.06348852751169527,2013
11313-46,0.20118343195266278,2013
11313-55,0.25,2013
11313-82,0.10222222222222224,2013
11314-00,0.5061728395061729,2013
11314-45,0.46875,2013
11314-63,0.14000000000000004,2013
11314-99,0.2653061224489796,2013
11315-08,0.18518518518518523,2013
11315-62,0.056621638681984575,2013
11315-71,0.11357340720221605,2013
11315-80,0.5555555555555556,2013
11315-89,0.16049382716049382,2013
11316-25,1,2013
11316-34,0.15243134290753338,2013
11316-79,0.1381084289671547,2013
11317-15,1,2013
11317-33,0.140625,2013
11317-42,0.0690981840566328,2013
11317-60,0.05298301640296122,2013
11318-05,0.08587257617728533,2013
11318-32,0.7222222222222223,2013
11318-50,0.5,2013
11318-77,0.030088974898584416,2013
11318-86,0.06682825484764542,2013
11319-04,0.20975056689342403,2013
11319-67,0.15839999999999999,2013
11319-85,0.1746031746031746,2013
11319-94,0.22448979591836732,2013
11320-03,0.07024793388429751,2013
11320-39,0.1282051282051282,2013
11320-48,0.12110726643598617,2013
11320-66,0.05365079365079364,2013
11320-93,0.3125,2013
11321-29,0.07106519771542712,2013
11322-28,0.0773250476661253,2013
11322-46,0.09342560553633217,2013
11322-55,0.16049382716049382,2013
11322-91,0.2899408284023669,2013
11323-00,0.16666666666666669,2013
11323-45,0.09889814565976889,2013
11323-72,0.3333333333333333,2013
11323-90,0.5555555555555556,2013
11324-08,0.10791015625,2013
11324-26,0.08349769888231423,2013
11324-44,0.14876033057851237,2013
11324-80,0.06696428571428573,2013
11324-98,1,2013
11325-43,0.21893491124260359,2013
11325-61,0.1171875,2013
11325-70,1,2013
11325-79,0.22222222222222227,2013
11325-97,0.5555555555555556,2013
11326-15,0.375,2013
11326-24,0.0654296875,2013
11326-33,0.04269903124205457,2013
11326-60,1,2013
11326-69,0.18367346938775508,2013
11327-32,0.11673553719008264,2013
11327-41,0.11224489795918369,2013
11327-68,0.25,2013
11327-95,0.09688581314878893,2013
11328-13,0.13710113574905353,2013
11328-22,0.07925493060628196,2013
11328-40,0.1746031746031746,2013
11328-49,0.09760000000000003,2013
11328-58,0.1368,2013
11328-67,0.0824682814302192,2013
11328-76,0.15058739765040938,2013
11329-12,0.13223140495867763,2013
11329-21,0.04964338676647131,2013
11329-30,0.111328125,2013
11329-48,0.13580246913580246,2013
11329-84,0.5199999999999999,2013
11330-02,0.08625817965496727,2013
11330-11,0.16,2013
11330-29,0.375,2013
11330-38,0.08666666666666664,2013
11330-65,1,2013
11330-83,0.05787037037037039,2013
11331-01,0.06660997732426305,2013
11331-28,0.1373456790123457,2013
11331-37,0.04168962350780534,2013
11331-46,0.08625000000000002,2013
11331-91,0.047757294237189725,2013
11332-63,0.20000000000000004,2013
11333-26,0.04253420582986317,2013
11333-44,0.032718619869125484,2013
11333-80,1,2013
11334-25,0.5,2013
11334-61,0.22448979591836732,2013
11335-42,0.031355235335578324,2013
11335-51,0.06632653061224492,2013
11335-69,0.20000000000000004,2013
11336-05,0.5,2013
11336-32,0.04732510288065843,2013
11336-68,0.2797783933518005,2013
11336-77,0.11134235171696148,2013
11336-95,0.14000000000000004,2013
11337-31,0.16666666666666669,2013
11337-49,0.5,2013
11337-58,1,2013
11337-76,0.11264898116109191,2013
11338-03,0.04359374999999997,2013
11338-12,0.05766944114149822,2013
11338-48,0.07223183391003463,2013
11338-84,0.056927297668038404,2013
11338-93,0.28,2013
11339-11,0.10207612456747404,2013
11339-20,0.28,2013
11339-29,0.06921487603305784,2013
11339-74,0.1715976331360947,2013
11339-83,0.375,2013
11340-01,0.11479591836734694,2013
11340-19,0.10775047258979203,2013
11340-28,0.17202268431001888,2013
11341-90,0.125,2013
113646-97,0.5,2013
11373-85,0.1256804733727811,2013
113780-71,0.5,2013
11381-41,0.13777777777777778,2013
11392-75,0.26530612244897955,2013
113995-54,1,2013
114018-76,0.5,2013
11406-25,1,2013
11409-76,0.25,2013
11410-03,0.1836734693877551,2013
11410-66,1,2013
114103-81,1,2013
114116-23,1,2013
11417-50,0.3333333333333333,2013
114297-40,1,2013
114297-58,1,2013
114313-51,0.5,2013
114342-04,1,2013
11435-05,0.06404958677685949,2013
114369-58,1,2013
114369-76,1,2013
114411-88,1,2013
114416-56,0.5,2013
114437-80,1,2013
114460-39,1,2013
114461-02,1,2013
114494-14,0.5,2013
11456-83,0.1875,2013
11456-92,0.3333333333333333,2013
114619-69,1,2013
114661-63,1,2013
11468-44,0.13580246913580246,2013
114817-33,1,2013
114986-80,0.5,2013
115055-47,1,2013
11513-26,0.06062819576333091,2013
115260-76,0.20000000000000004,2013
115342-12,1,2013
11542-60,0.08367626886145402,2013
11550-52,0.1666666666666667,2013
115611-49,1,2013
115615-36,1,2013
11605-96,0.0664462809917355,2013
11665-72,0.37152777777777773,2013
117270-73,0.5,2013
117491-05,1,2013
11763-55,1,2013
11781-73,1,2013
11788-30,0.5,2013
11820-97,0.33333333333333337,2013
118478-98,1,2013
118482-49,0.5,2013
118487-98,1,2013
11851-57,0.05376344086021505,2013
11851-66,0.05439814814814819,2013
11852-02,0.0593112244897959,2013
11852-47,0.17159763313609472,2013
11859-67,0.10459183673469388,2013
118594-36,1,2013
11867-23,0.030123722431414736,2013
118673-20,0.375,2013
118768-15,1,2013
11877-94,0.09024793388429751,2013
118778-86,1,2013
118782-10,0.3333333333333333,2013
118790-74,0.5,2013
118816-66,1,2013
118868-32,0.5,2013
118954-27,0.5,2013
118965-88,1,2013
118979-29,0.25,2013
118982-17,0.5,2013
118998-37,1,2013
118999-54,0.16666666666666669,2013
119020-51,1,2013
119049-31,1,2013
11905-57,1,2013
119077-57,1,2013
119078-02,1,2013
11921-95,0.22000000000000003,2013
119217-79,1,2013
119490-67,1,2013
119558-89,1,2013
119661-13,1,2013
119667-97,0.20000000000000004,2013
11984-32,0.23076923076923078,2013
119851-57,1,2013
119880-37,1,2013
120200-86,1,2013
120481-57,0.5,2013
12062-44,0.3888888888888889,2013
12075-22,0.06327160493827164,2013
120844-18,0.3333333333333333,2013
120863-89,1,2013
120864-07,1,2013
120893-41,1,2013
120913-21,1,2013
120990-43,1,2013
121046-23,1,2013
121110-58,0.5,2013
121134-88,0.5,2013
12115-81,0.3333333333333333,2013
121154-32,1,2013
12150-91,0.09183673469387758,2013
121756-96,1,2013
121784-59,0.2777777777777778,2013
121798-63,0.5,2013
121872-88,1,2013
121873-15,1,2013
121873-24,1,2013
121885-03,1,2013
121998-61,1,2013
122048-74,1,2013
122075-47,1,2013
122203-63,1,2013
122219-20,0.3333333333333333,2013
122249-80,1,2013
122259-43,1,2013
122326-93,1,2013
122340-61,1,2013
122377-42,1,2013
122407-93,0.5,2013
122438-98,1,2013
122491-72,0.5,2013
122634-19,1,2013
12276-73,0.16666666666666669,2013
122960-98,1,2013
123123-88,0.25,2013
123178-15,0.2222222222222222,2013
123330-88,0.3333333333333333,2013
123459-67,1,2013
123589-18,0.5,2013
12376-00,0.5,2013
123761-17,0.5555555555555556,2013
123947-56,1,2013
124115-32,1,2013
12419-65,0.5,2013
12429-28,0.40625,2013
124319-53,0.5,2013
124364-62,1,2013
124424-38,1,2013
12468-43,1,2013
12478-60,0.14201183431952666,2013
124929-64,0.12436224489795913,2013
124999-66,1,2013
124999-84,1,2013
125027-02,1,2013
125088-22,1,2013
125117-38,1,2013
125324-47,1,2013
125551-18,1,2013
125768-26,0.3333333333333333,2013
125772-85,0.3333333333333333,2013
125784-73,1,2013
125953-48,0.25,2013
125970-49,1,2013
12604-06,0.08390022675736958,2013
12604-33,0.14878892733564014,2013
126152-11,0.20987654320987653,2013
12621-34,0.11111111111111112,2013
126391-60,0.5555555555555556,2013
12643-03,1,2013
126456-58,0.5,2013
12646-00,0.3333333333333333,2013
126495-73,0.3333333333333333,2013
126637-21,0.5,2013
12669-31,0.15235457063711913,2013
126812-62,0.5,2013
12685-51,0.07986111111111112,2013
12686-41,1,2013
126926-83,1,2013
12697-75,0.5,2013
12697-93,1,2013
127174-06,1,2013
127263-34,0.5,2013
12747-97,0.3888888888888889,2013
12749-50,0.1009365244536941,2013
12768-94,0.14500000000000002,2013
129039-49,1,2013
130889-62,1,2013
131247-55,1,2013
13145-23,1,2013
13149-82,0.6800000000000002,2013
13174-21,0.13609467455621305,2013
13174-75,0.3333333333333333,2013
13175-92,1,2013
13176-01,1,2013
13188-34,0.2,2013
13259-17,0.3333333333333333,2013
13260-79,0.375,2013
13260-88,0.3254437869822486,2013
133160-68,1,2013
13384-36,1,2013
133922-08,0.1124260355029586,2013
13419-01,0.21875,2013
13473-10,0.111328125,2013
135817-57,1,2013
135925-48,0.5,2013
140170-96,0.3333333333333333,2013
140676-31,1,2013
14138-74,0.11500000000000005,2013
14139-82,1,2013
14143-15,0.09037037037037039,2013
14144-32,0.18518518518518517,2013
14144-86,0.10493827160493827,2013
14146-57,0.1288888888888889,2013
14146-84,0.17333333333333334,2013
14149-90,0.13378684807256236,2013
14156-65,1,2013
14156-92,0.3877551020408163,2013
14159-08,0.125,2013
14160-25,0.375,2013
14162-32,0.375,2013
14163-58,0.5,2013
14179-87,0.375,2013
14183-74,0.18055555555555558,2013
14187-97,0.18518518518518517,2013
14188-06,0.2638888888888889,2013
14194-54,0.22222222222222227,2013
144285-76,1,2013
144292-69,1,2013
144298-09,1,2013
144298-27,1,2013
144298-54,1,2013
144299-71,1,2013
144300-07,1,2013
144300-34,1,2013
14533-66,0.3333333333333333,2013
14625-91,0.42857142857142855,2013
14632-93,0.5,2013
14772-97,0.5,2013
14777-02,0.256198347107438,2013
14777-20,0.2727272727272727,2013
14777-29,0.28125,2013
14778-91,0.5,2013
14783-59,0.09714285714285713,2013
14784-13,0.30578512396694213,2013
148140-46,1,2013
148770-82,0.06666666666666667,2013
148772-44,0.5,2013
149024-53,1,2013
149047-21,1,2013
149117-41,1,2013
149120-20,1,2013
149279-77,0.5,2013
149315-86,1,2013
149361-04,0.5,2013
149515-75,1,2013
149515-93,0.18367346938775508,2013
149516-20,0.3580246913580247,2013
149534-83,1,2013
149677-03,1,2013
149713-57,0.5555555555555556,2013
149738-41,1,2013
149897-62,0.5,2013
149897-89,1,2013
149898-16,1,2013
149992-48,1,2013
150000-67,1,2013
150145-84,0.5,2013
150487-66,1,2013
150696-19,0.5,2013
150704-02,1,2013
151204-60,1,2013
151294-06,0.125,2013
151381-45,1,2013
151582-87,0.3333333333333333,2013
152132-41,0.1388888888888889,2013
152143-75,1,2013
152177-23,1,2013
152454-88,1,2013
152520-49,1,2013
152531-83,1,2013
152551-09,1,2013
152597-62,1,2013
152680-60,1,2013
152749-00,1,2013
152840-17,0.25,2013
152855-56,1,2013
152980-03,0.44000000000000006,2013
153042-22,1,2013
153304-84,0.5,2013
153539-65,1,2013
153756-91,0.5,2013
153945-19,0.5,2013
153972-19,1,2013
154298-71,1,2013
154449-46,1,2013
154449-64,1,2013
154641-07,1,2013
154800-73,1,2013
154806-40,0.3333333333333333,2013
155144-44,1,2013
155157-31,0.5,2013
155287-00,0.3333333333333333,2013
155422-45,1,2013
155494-27,1,2013
155527-75,1,2013
155558-35,1,2013
155600-11,1,2013
155782-45,1,2013
155857-15,0.25925925925925924,2013
156608-92,1,2013
156609-46,1,2013
156689-11,1,2013
156736-99,0.13580246913580246,2013
156823-03,1,2013
157001-05,0.20000000000000004,2013
157346-56,0.15625,2013
157481-47,0.08444444444444445,2013
157587-31,1,2013
157650-22,0.5,2013
157663-45,1,2013
157776-31,1,2013
157800-61,1,2013
157850-11,1,2013
157850-38,0.5,2013
157922-56,1,2013
157941-46,1,2013
158137-48,1,2013
158246-47,0.3333333333333333,2013
158247-10,1,2013
158334-40,1,2013
158422-69,0.5,2013
158743-72,1,2013
158788-36,1,2013
158931-19,1,2013
159282-64,1,2013
159299-83,1,2013
159336-10,1,2013
159450-85,1,2013
159458-86,0.3333333333333333,2013
159889-60,0.25,2013
159905-98,0.22222222222222227,2013
159946-66,1,2013
159948-37,1,2013
160013-71,0.3333333333333333,2013
160136-29,1,2013
160204-33,1,2013
160610-32,0.3333333333333333,2013
161074-99,1,2013
161126-38,1,2013
161238-16,1,2013
161261-02,1,2013
161320-87,1,2013
161348-68,0.15000000000000002,2013
161430-94,1,2013
161489-71,1,2013
161495-92,1,2013
161779-69,1,2013
161783-74,1,2013
161815-69,0.3888888888888889,2013
161935-57,0.5,2013
162203-95,1,2013
162206-74,1,2013
162377-65,1,2013
162412-84,1,2013
162651-34,1,2013
162751-06,1,2013
163026-82,0.5,2013
163038-61,1,2013
163040-23,1,2013
163162-54,1,2013
163184-68,1,2013
163274-95,0.20000000000000004,2013
163305-37,1,2013
163405-09,1,2013
164233-00,1,2013
164322-73,1,2013
16436-44,0.14197530864197533,2013
165952-81,1,2013
166166-83,1,2013
166172-86,0.3333333333333333,2013
166399-48,1,2013
166422-79,1,2013
166476-70,1,2013
166560-67,1,2013
166649-77,1,2013
166709-71,1,2013
166731-04,1,2013
166731-67,1,2013
166818-70,1,2013
166955-77,1,2013
166956-49,1,2013
166976-56,1,2013
166993-48,0.25,2013
166995-10,1,2013
167041-63,1,2013
167221-45,1,2013
167221-81,0.5,2013
167245-84,1,2013
167258-62,0.2222222222222222,2013
167344-21,1,2013
167349-25,1,2013
167489-20,0.08000000000000003,2013
167562-37,1,2013
167753-98,0.5,2013
167790-43,0.25,2013
167812-66,1,2013
167818-33,0.5,2013
167913-64,0.20987654320987653,2013
167914-09,0.10059171597633139,2013
167962-87,1,2013
168093-46,1,2013
168094-27,1,2013
168162-13,0.3333333333333333,2013
168227-20,1,2013
168354-82,0.5,2013
168365-44,1,2013
168513-22,1,2013
168558-13,0.22314049586776857,2013
168565-15,1,2013
168638-32,1,2013
168672-52,0.25,2013
168749-65,0.5,2013
168750-91,1,2013
168779-53,1,2013
168966-73,1,2013
169062-49,1,2013
169075-45,0.3333333333333333,2013
169077-70,1,2013
169146-10,0.625,2013
169560-19,1,2013
169831-27,0.3333333333333333,2013
170053-39,0.06939371804236671,2013
170055-28,1,2013
170093-44,1,2013
170129-53,0.625,2013
170151-76,1,2013
170341-03,1,2013
170583-31,0.26315789473684204,2013
170795-08,0.3333333333333333,2013
