Investor_Id,hhi,year,status,first,IT,early,age
158505-58,0.625,2018,-0.4733235511401985,0,1,1,2
158595-22,0.20000000000000004,2018,1.8911128171216038,0,1,0,2
158710-87,0.375,2018,-0.9964168931634935,0,1,1,2
158752-72,0.6094674556213018,2018,0.9324254702065916,0,0,1,3
158760-82,0.10034602076124566,2018,-1.2137600263177142e-13,0,1,1,4
158844-61,0.3333333333333333,2018,0,0,0,1,2
158910-49,0.20000000000000004,2018,-3.6925064486411774,0,0,0,2
158931-19,0.12000000000000005,2018,-1.5237620368468219,0,1,1,5
159103-54,0.20000000000000004,2018,0,0,1,1,2
159299-83,0.28,2018,0,0,0,0,5
159375-88,0.625,2018,-0.513552807094864,0,1,1,2
159429-52,0.3333333333333333,2018,0.06104534032908477,1,0,1,1
159942-07,0.3333333333333333,2018,0,0,0,1,2
160056-64,0.13609467455621305,2018,0,0,1,0,2
160090-57,0.15306122448979595,2018,2.357282393642072,0,1,1,2
160136-29,0.16666666666666669,2018,0.010608111734407288,0,1,1,6
160439-86,0.10726643598615918,2018,-0.8656605482963203,0,0,1,3
160508-89,0.15625,2018,0,0,0,1,4
160554-16,0.3061224489795918,2018,0,0,0,0,3
160584-76,0.375,2018,-1.1005731418520115,0,0,1,3
160615-45,0.13580246913580246,2018,0,0,1,1,2
160650-28,0.125,2018,0.04243244693762739,0,0,1,3
160701-76,0.12426035502958582,2018,0,0,0,1,3
160711-84,0.3333333333333333,2018,1.850918290866159,0,0,1,2
160738-93,0.20000000000000004,2018,2.1935891137367496,0,0,0,2
160972-48,0.2222222222222222,2018,0,1,0,1,3
161124-76,1,2018,0,NA,NA,NA,0
161314-03,0.22222222222222227,2018,0.6172764285116646,0,0,1,4
161320-87,0.08917954815695599,2018,-2.1371907350838866,0,0,1,5
161348-68,0.12064431295200526,2018,-0.4452864771895789,0,1,1,16
161595-82,0.5,2018,1.0568919908232515,0,0,1,1
161639-74,0.25,2018,-0.7379546417747188,0,0,1,2
161679-16,1,2018,0,NA,NA,NA,0
161715-25,0.128099173553719,2018,-2.6723541959847247e-14,0,0,1,2
161800-93,0.3061224489795918,2018,-0.26315032005622974,0,0,1,2
161859-07,0.16666666666666669,2018,0,0,0,1,2
162301-60,1,2018,0,NA,NA,NA,0
162578-26,0.0625,2018,8.497781062692445e-14,0,1,1,2
162587-08,0.12802768166089967,2018,0.2856446012251333,0,1,1,2
162698-77,0.06597222222222224,2018,1.0534105597713046e-13,0,0,1,3
162825-67,0.28,2018,0,0,1,1,2
162901-90,0.34375,2018,0,0,1,1,2
162957-25,0.18367346938775508,2018,0,0,0,1,2
162970-66,0.375,2018,0.04243244693762421,1,0,1,2
163026-82,0.25,2018,0.010608111734406053,0,0,1,6
163040-23,0.8755555555555556,2018,-0.5055855567627832,0,1,0,13
163233-46,0.21875,2018,0,0,1,1,3
163281-16,0.057892544773011256,2018,-8.642068784020704e-15,0,1,1,4
163281-70,0.1875,2018,1.60004477278187e-14,0,1,1,2
163302-67,0.5,2018,0,0,0,0,1
163336-24,0.3333333333333333,2018,-0.8430796648078165,0,0,1,2
163352-62,0.25,2018,0,0,1,1,3
163360-81,0.1527777777777778,2018,0,1,1,1,3
163541-08,1,2018,-4.071358354795936,NA,NA,NA,0
163578-07,0.5555555555555556,2018,0.011093529846772494,1,0,1,2
163642-87,0.16666666666666669,2018,0.7081188622094996,0,1,1,2
163802-62,0.2653061224489796,2018,2.7416488008238646,0,1,0,2
163857-07,0.16000000000000003,2018,0.03182433520328371,0,0,1,3
163902-88,0.2777777777777778,2018,-0.18947076341737473,0,0,1,2
163981-09,0.14285714285714285,2018,0.3516704642822766,0,1,1,2
163986-31,0.13265306122448983,2018,-0.2715939032130995,0,1,1,2
163989-55,0.14285714285714285,2018,5.4354719804417325e-15,0,1,1,4
163995-04,0.07180020811654526,2018,-3.9132154465283525e-14,0,0,1,3
164363-05,0.25,2018,-3.4017977820504215,0,1,1,1
164371-51,0.3333333333333333,2018,0.010608111734406053,0,1,1,2
164406-34,0.16000000000000006,2018,-0.34362545401704747,0,1,1,3
165951-19,1,2018,0,NA,NA,NA,0
166131-01,0.3333333333333333,2018,0.010608111734406053,0,0,1,1
166166-83,0.2777777777777778,2018,-0.03682501688021783,0,0,1,5
166172-86,0.08033240997229917,2018,1.8864673130545206,0,0,1,5
166187-53,0.5555555555555556,2018,-0.6094794526748696,0,0,1,2
166228-84,0.06994328922495273,2018,4.064102140301057e-14,0,0,0,2
166285-27,0.2777777777777778,2018,1.2123381286773236,0,1,1,4
166338-64,0.3333333333333333,2018,-0.24047266675772355,0,0,1,1
166374-46,0.3333333333333333,2018,0,0,0,1,2
166402-00,1,2018,0,NA,NA,NA,0
166436-56,0.25925925925925924,2018,0,0,1,1,1
166445-92,0.14000000000000004,2018,-4.458816276612384,0,1,1,4
166476-70,0.09333333333333338,2018,-1.7799192048007955,0,1,1,5
166518-73,0.15702479338842973,2018,3.311691967741183,0,0,1,2
166594-06,0.25,2018,1.4543493003635237,0,0,1,1
166604-32,0.12396694214876033,2018,0,0,1,1,3
166607-74,0.16666666666666669,2018,2.0004587387920014,0,0,1,1
166617-73,0.3553719008264462,2018,-0.04067115601931001,0,1,1,2
166623-67,0.25,2018,0,0,0,1,1
166645-54,0.28,2018,-1.9130943257394672,0,0,0,2
166690-90,0.13215400624349632,2018,-0.879754930675394,0,1,1,4
166729-33,0.5510204081632654,2018,0,0,1,1,3
166731-04,0.07438016528925617,2018,0,0,0,1,6
166746-07,1,2018,-3.4081801949794923,0,0,0,2
166765-24,0.13580246913580246,2018,0.27595076744302516,0,1,1,2
166769-83,0.1111111111111111,2018,3.9195455840490605,0,1,1,2
166798-09,1,2018,0.33046098634379556,0,1,1,3
166856-32,0.1875,2018,0.6538224431982785,0,0,1,2
166887-91,0.16049382716049382,2018,4.935405804739698,0,0,0,3
166962-34,1,2018,0,0,0,1,3
166962-88,0.5555555555555556,2018,0,1,0,1,3
166991-05,0.38775510204081637,2018,-2.058764905925015,1,1,1,2
166999-87,0.20000000000000004,2018,0.010608111734403,1,1,1,3
167007-88,0.12000000000000002,2018,0.2536423377506771,0,0,1,3
167017-60,0.5,2018,0,0,0,0,2
167032-09,0.25,2018,-0.9871356431403083,0,0,1,1
167079-61,0.2222222222222222,2018,-0.4321959500388269,0,1,1,2
167162-23,1,2018,0.04243244693762421,NA,NA,NA,0
167212-00,0.18518518518518517,2018,0.06033341179890832,0,1,1,3
167258-62,0.095,2018,7.258787790845513e-14,0,1,1,6
167308-75,0.44,2018,0,0,1,1,2
167430-79,0.3333333333333333,2018,1.428942724575609,0,1,1,4
167489-20,0.07930773264961255,2018,2.453746905509004,0,0,0,10
167492-08,0.08843537414965985,2018,-2.4267891591509643,0,0,1,2
167562-37,0.2777777777777778,2018,0,0,1,1,6
167584-78,0.5,2018,-0.18642274260176503,0,0,1,2
167629-96,0.5,2018,-0.015442531098127724,NA,NA,NA,0
167763-16,0.5555555555555556,2018,0,0,1,1,1
167818-33,0.10059171597633138,2018,0,0,0,1,6
167913-64,0.1466666666666667,2018,1.878254859194339,0,1,1,10
167914-09,0.07200000000000001,2018,0.13432245911428325,0,1,1,12
167953-69,0.13580246913580246,2018,0,0,0,1,3
168021-82,0.20000000000000004,2018,-0.3804274857935701,0,1,0,2
168093-19,0.11479591836734696,2018,-1.2686214632330803,0,0,1,4
168093-46,0.15625,2018,-1.5745564473132612,0,0,0,5
168094-27,0.44000000000000006,2018,0,0,0,1,5
168097-06,0.195,2018,0,0,1,0,4
168160-33,0.18000000000000005,2018,0,0,1,1,2
168161-77,0.3333333333333333,2018,0.010608111734406053,0,0,1,2
168162-13,0.16000000000000003,2018,0.48246786215324405,0,0,0,10
168175-81,0.16049382716049382,2018,0,0,1,1,2
168190-21,0.08680555555555554,2018,0.18470714527922935,0,1,1,4
168191-92,0.375,2018,0,NA,NA,NA,0
168227-20,0.125,2018,-1.6343673998928578,0,0,0,5
168237-91,1,2018,0,NA,NA,NA,0
168278-14,0.6600000000000001,2018,-3.459576380662908,0,1,1,2
168354-82,0.14000000000000004,2018,0,0,1,1,10
168382-99,1,2018,0,0,0,0,2
168422-50,0.3333333333333333,2018,-4.071358354795936,1,1,1,3
168471-82,0.5,2018,1.3254672668375471,1,1,1,2
168496-93,1,2018,0,NA,NA,NA,0
168509-08,0.2066115702479339,2018,0.010608111734406053,0,0,1,4
168509-53,0.5,2018,0,0,0,0,1
168558-13,0.11359999999999998,2018,2.815677782091653,0,0,1,11
168590-98,0.06318974724101098,2018,1.9662084612310283e-14,0,1,1,4
168628-24,0.12000000000000002,2018,-1.7456633757218445,0,0,1,3
168637-78,0.5555555555555556,2018,0,0,1,1,1
168681-70,0.16049382716049382,2018,8.011303499088846e-14,0,1,1,2
168750-91,0.15625,2018,-0.8362414510861903,0,0,1,8
168785-38,0.21875,2018,0,0,0,0,4
168793-30,0.12426035502958582,2018,0.48311827353335784,0,0,1,2
168850-63,0.12396694214876033,2018,1.5041156012311387,0,0,1,1
168852-61,1,2018,0,0,1,1,2
168856-21,0.25,2018,-0.9205238313463809,0,0,1,1
168856-93,0.375,2018,-0.17656752835940429,0,1,1,2
168891-22,1,2018,0.04243244693762421,NA,NA,NA,0
168935-50,0.25,2018,-2.6432435307087663,0,0,0,2
168997-69,0.625,2018,0.04243244693744693,1,1,1,2
169016-32,0.5510204081632654,2018,0,0,1,1,3
169051-96,1,2018,0,NA,NA,NA,0
169150-78,0.3333333333333333,2018,0,0,0,1,2
169152-04,0.18367346938775508,2018,0.010608111734458284,0,0,1,2
169152-22,0.3333333333333333,2018,-0.6554261386153593,0,0,1,2
169197-13,0.5,2018,0,0,0,1,2
169312-24,0.28,2018,0,0,0,1,2
169351-93,0.3333333333333333,2018,0.5879667136971445,0,1,1,1
169353-82,0.15625,2018,-8.31387755966417e-14,1,1,1,3
169389-01,0.375,2018,0,0,0,1,2
169403-77,0.2777777777777778,2018,-0.7058464343190876,0,0,1,1
169466-86,0.375,2018,0.021216223468812107,0,1,1,2
169498-45,0.1388888888888889,2018,-0.018249142513490392,0,0,1,3
169540-75,0.5555555555555556,2018,0,1,1,1,2
169560-10,0.1875,2018,0,0,0,1,3
169641-82,0.3333333333333333,2018,1.1314556236563156,0,0,1,1
169642-00,0.1388888888888889,2018,0.7430205257373458,0,0,1,2
169856-11,0.3333333333333333,2018,0,0,1,1,1
169873-93,0.5,2018,0,0,0,1,1
169913-17,0.25925925925925924,2018,-0.02693973686383378,0,0,1,2
169927-12,0.10069444444444445,2018,-2.2960302159542216,0,1,1,3
169928-65,0.21875,2018,0,0,0,1,2
169955-92,0.12960000000000002,2018,0.8024810991301135,0,1,0,3
169958-17,0.5555555555555556,2018,0.06528077314740521,0,1,1,1
169984-54,0.16000000000000006,2018,0,0,1,1,2
169994-08,0.3333333333333333,2018,-0.20160054742979602,0,1,1,1
170053-39,0.04166302733863218,2018,-1.5993687993996453,0,1,1,15
170055-28,0.21883656509695287,2018,-5.255614890154278,0,1,1,9
170084-35,0.14000000000000004,2018,-1.1784521900277435e-13,0,0,1,1
170120-35,0.28,2018,0,0,1,1,1
170164-99,0.3333333333333333,2018,-0.46927912494872764,1,1,1,1
170171-83,0.14049586776859505,2018,0,0,1,1,3
170208-73,0.3333333333333333,2018,0,0,0,1,1
170365-78,0.25,2018,0,0,0,1,2
170398-18,0.1111111111111111,2018,0,1,0,1,1
170483-77,0.14285714285714285,2018,3.4546875785044895,1,0,1,1
170529-58,0.20000000000000004,2018,0.23467741061420808,1,1,1,1
170616-79,0.25,2018,0,1,0,1,1
170619-22,0.3333333333333333,2018,0.4172818818372926,0,1,1,1
170671-96,0.28,2018,0,0,1,1,1
170766-19,0.3333333333333333,2018,0,0,0,1,2
170851-60,0.3333333333333333,2018,-0.13363589745718546,0,1,1,1
171072-64,0.21875,2018,-1.989738894634918,0,1,1,3
171102-52,0.109375,2018,1.2581088655301177e-14,0,1,1,5
172228-42,0.14000000000000004,2018,0,0,1,0,4
172574-29,0.3061224489795918,2018,0,0,1,1,4
172574-92,0.6800000000000002,2018,-0.8399599037667791,0,1,1,1
173019-97,0.5,2018,0,0,0,1,1
173473-84,0.21875,2018,1.1601402822256528,0,0,1,1
173525-14,0.2222222222222222,2018,-8.230051444021908e-14,0,0,1,3
173538-55,1,2018,0.01060811173440472,0,0,1,1
173822-05,0.14000000000000004,2018,0.4066689342195728,0,1,1,2
174882-34,0.08444444444444445,2018,0.09798643762687896,0,0,1,6
174891-52,0.375,2018,0,0,0,1,2
176139-55,0.1015625,2018,0,0,1,1,3
176634-10,0.5,2018,0,NA,NA,NA,7
178294-15,0.5,2018,-0.7455227605481904,0,0,1,1
178315-57,0.20000000000000004,2018,0,0,1,1,2
178356-25,0.05125000000000002,2018,-0.015022863369599621,0,0,1,8
178362-10,0.5,2018,0,0,1,1,1
178389-28,0.5555555555555556,2018,2.270631856044186,0,0,1,1
178396-66,1,2018,0,0,1,1,3
178403-05,0.44000000000000006,2018,2.418290717622591e-16,0,1,1,1
178725-61,0.18367346938775508,2018,0,0,0,1,4
178817-77,0.25,2018,0,0,0,1,1
178859-08,0.11111111111111113,2018,0.4505903055438138,0,0,1,1
179073-64,0.5,2018,-0.13670637900706506,0,0,1,1
179085-25,0.125,2018,0.8578776582834533,0,0,1,3
179175-34,0.18343195266272191,2018,-0.24157767693265175,0,0,1,7
179181-10,1,2018,0,0,1,1,3
179219-89,0.20000000000000004,2018,0,0,1,1,3
179225-47,0.30500000000000005,2018,0.01060811173431095,0,1,1,4
179240-41,0.12717784698257723,2018,-2.0878058175234196e-15,0,0,0,24
179263-00,0.20710059171597636,2018,6.329459475359367,0,1,1,5
179278-93,0.5555555555555556,2018,-0.20109723452859565,1,1,1,2
179376-13,0.125,2018,-0.0073632979177009625,0,0,1,1
179412-22,0.2222222222222222,2018,1.2545303805455161,0,1,1,4
179440-93,0.07231404958677681,2018,0.33969180583335695,0,1,1,2
179458-12,0.5555555555555556,2018,0,0,0,0,2
179467-84,1,2018,4.273774134810758,NA,NA,NA,0
179487-73,0.10726643598615915,2018,0.11264757638598207,0,1,1,2
179487-82,0.10726643598615915,2018,0,0,0,1,5
179487-91,0.11134235171696152,2018,-2.6893544584876027e-14,0,0,1,5
179491-42,0.5,2018,0.010608111734406053,0,0,1,1
179528-14,1,2018,0,0,1,1,1
179665-03,0.3333333333333333,2018,0,1,0,1,1
179710-12,1,2018,0,NA,NA,NA,0
179753-23,0.28,2018,0,0,1,1,2
179770-87,0.18367346938775508,2018,0.8300046593382576,0,1,1,2
179810-38,1,2018,0,NA,NA,NA,0
179900-29,0.5555555555555556,2018,0,1,0,1,1
179919-82,0.25,2018,0.9228153279496973,0,0,1,2
179952-22,0.28,2018,0,0,1,1,3
180166-60,0.44000000000000006,2018,-2.5517666604348093,0,0,1,1
180342-01,0.18367346938775508,2018,0,0,0,1,1
180417-43,0.3333333333333333,2018,0,0,1,1,3
180514-90,0.35802469135802467,2018,-0.4278071766323626,0,0,0,3
180760-15,0.625,2018,0,0,0,1,1
180815-05,0.375,2018,-0.44430111013045515,1,0,1,1
180860-23,0.14285714285714285,2018,2.149868464184393,0,1,1,2
180889-93,0.13580246913580246,2018,0,0,0,1,1
180890-20,0.2653061224489796,2018,0,0,1,0,1
181008-73,0.22222222222222227,2018,0,0,1,1,4
181009-27,0.11909262759924387,2018,1.7151933708707119,0,1,1,3
181043-74,0.2,2018,0.2791446951068856,0,1,1,4
181048-87,0.375,2018,0,0,0,1,3
181267-30,0.375,2018,0,0,0,1,2
181279-45,0.6533333333333335,2018,2.6062876450222126,0,0,1,1
181403-83,0.16049382716049382,2018,-3.644696033177263e-15,0,1,1,2
181427-59,0.25,2018,1.3880302838349434,0,1,1,1
181595-44,0.5,2018,0,NA,NA,NA,0
181596-52,0.6800000000000002,2018,0,0,0,1,1
181615-33,0.20987654320987653,2018,0,0,0,1,3
181649-44,0.375,2018,-1.344092253701956,0,1,1,1
181686-97,1,2018,0,NA,NA,NA,0
181700-29,0.3600000000000001,2018,0,0,1,1,1
181797-13,0.22448979591836732,2018,2.9502672997712014,0,0,1,2
181872-37,0.33333333333333337,2018,0,0,0,1,3
181984-87,0.1111111111111111,2018,0,0,0,1,5
182004-58,1,2018,0,NA,NA,NA,0
182080-00,0.15625,2018,0.3436743120347842,0,1,1,1
182096-83,0.5,2018,0,0,0,1,1
182137-42,1,2018,0,0,0,1,1
182193-13,1,2018,0,NA,NA,NA,0
182193-58,0.20888888888888893,2018,0,0,0,1,4
182219-95,0.5,2018,5.136917047505154,NA,NA,NA,0
182284-57,1,2018,2.2009549914206157,NA,NA,NA,0
182355-40,1,2018,0,0,0,0,3
182413-54,1,2018,-0.43219595003882666,NA,NA,NA,0
182430-55,0.5,2018,-1.4861470102208578,NA,NA,NA,0
182433-16,1,2018,0.23102196919251297,NA,NA,NA,0
182462-95,0.31200000000000006,2018,0.0811572734691689,0,1,1,7
182465-02,0.3333333333333333,2018,0,0,0,1,1
182491-03,0.3333333333333333,2018,0.010608111734406053,0,0,1,1
182530-81,0.1111111111111111,2018,0,1,1,1,7
182559-25,1,2018,0,NA,NA,NA,0
182587-42,0.3333333333333333,2018,0.010608111734406053,0,0,1,3
182637-64,0.12396694214876033,2018,0,0,0,1,3
182639-71,1,2018,0,NA,NA,NA,0
182675-98,0.375,2018,0.2870401911029514,1,1,1,4
182893-24,1,2018,-1.094263801670906,NA,NA,NA,0
182897-38,0.16666666666666669,2018,0.010608111734406053,0,0,1,1
183027-16,0.5555555555555556,2018,0,0,1,1,1
183173-95,0.5,2018,-2.4719362658592605e-14,0,0,1,1
183174-85,0.25,2018,0,0,0,1,2
183197-80,0.2777777777777778,2018,2.678277623102778,0,1,1,3
183210-58,0.10000000000000003,2018,0.03182433520321816,0,0,1,1
183214-18,0.5,2018,-0.7108544940602758,NA,NA,NA,0
183284-83,1,2018,0,NA,NA,NA,0
183302-20,0.25,2018,-0.5001883700955155,0,1,1,1
183358-27,0.375,2018,0,0,1,1,3
183359-08,0.5,2018,0,0,1,0,1
183375-73,0.3333333333333333,2018,0,0,1,1,4
183408-04,0.25,2018,6.110413564896438e-14,0,0,1,2
183416-86,1,2018,0,0,0,1,1
183506-14,1,2018,0,NA,NA,NA,0
183692-98,0.2222222222222222,2018,0.01060811173441018,0,0,1,2
183799-00,0.5,2018,0,0,1,1,3
183847-87,0.22448979591836732,2018,0,0,0,1,17
183990-07,1,2018,0,NA,NA,NA,0
184014-10,0.20987654320987653,2018,-1.1323018309135133,0,0,1,3
184097-26,1,2018,0,NA,NA,NA,0
184118-95,1,2018,0,NA,NA,NA,0
184121-92,1,2018,0,0,1,1,2
184169-53,0.5,2018,-0.5187767140049095,NA,NA,NA,0
184298-23,0.375,2018,-5.73138415203632e-14,0,1,1,2
184298-32,0.5,2018,0,0,0,1,1
184301-65,0.25925925925925924,2018,0,0,1,1,2
184302-10,0.22448979591836732,2018,0.6197991849235349,0,0,1,1
184481-74,0.3333333333333333,2018,0,0,0,0,3
184503-16,1,2018,0,NA,NA,NA,0
184544-20,1,2018,0,NA,NA,NA,0
184608-82,0.44,2018,0,0,0,1,1
184644-73,1,2018,4.118050770674944,0,1,1,1
184685-50,1,2018,0,0,0,1,1
184802-23,1,2018,0,NA,NA,NA,0
184803-49,0.375,2018,-2.3563095885218397,0,0,0,1
184839-49,0.5,2018,0,0,0,1,1
185103-73,1,2018,0,NA,NA,NA,0
185138-74,0.5,2018,0.7183241863935765,1,1,1,1
185173-84,0.25,2018,0,0,0,1,1
185184-46,0.3333333333333333,2018,-1.3107943336155256e-14,0,0,1,1
185285-35,1,2018,0,NA,NA,NA,0
185643-73,0.375,2018,1.619130072398873,0,0,1,1
185667-76,0.26530612244897955,2018,0,0,1,1,2
185744-80,1,2018,2.7314816497374608,NA,NA,NA,0
185750-29,0.18343195266272194,2018,-1.3514798417736092e-14,0,1,1,5
185886-37,0.3333333333333333,2018,0,NA,NA,NA,0
185891-41,0.13799621928166347,2018,1.0654599114000316,0,1,1,2
186013-45,1,2018,0,NA,NA,NA,0
186024-97,0.5,2018,0,0,1,1,2
186445-00,1,2018,0,NA,NA,NA,0
186571-63,0.25,2018,2.523114445983516e-13,0,0,1,1
186600-43,1,2018,0,NA,NA,NA,0
186648-04,0.375,2018,0,0,0,1,1
186668-83,0.5,2018,0,0,0,0,2
186670-27,0.5,2018,0,NA,NA,NA,0
186756-40,0.5,2018,0.54285422533698,0,0,1,1
186784-93,1,2018,-4.8938860899021925,NA,NA,NA,0
186919-30,0.3333333333333333,2018,7.448445303837313,0,0,1,1
187432-21,0.1111111111111111,2018,-1.6780900324466272,0,1,1,3
187442-38,0.5,2018,0,0,0,1,1
187461-19,0.14285714285714285,2018,0,0,0,1,9
187536-70,0.25,2018,0.8530453733791963,1,0,1,1
187536-97,1,2018,0,NA,NA,NA,0
187651-45,0.11111111111111113,2018,-0.007297648463085384,0,1,1,2
187854-31,0.375,2018,0,0,1,1,4
187856-11,0.19111111111111112,2018,0,0,1,1,3
187875-64,0.5,2018,0,NA,NA,NA,0
187876-90,0.20000000000000004,2018,0,0,0,1,2
187980-13,0.09262759924385636,2018,-1.7853683278162034,0,1,1,3
188017-21,0.2066115702479339,2018,0,0,1,1,3
188062-12,1,2018,0,NA,NA,NA,0
188064-82,0.28,2018,1.1144113425276798,0,0,1,6
188065-18,0.3333333333333333,2018,0,0,1,0,1
188109-37,0.25,2018,-0.5187218244598752,0,0,1,1
188109-64,0.3333333333333333,2018,0.08822922720460112,0,0,1,1
221470-66,0.5,2018,-2.852320308587951,0,1,0,1
221490-28,0.3333333333333333,2018,0,0,0,1,1
221492-35,0.10204081632653061,2018,0,0,0,1,2
221607-28,0.5555555555555556,2018,0.6754256573144839,0,1,1,1
221629-24,1,2018,-0.3744291427906296,0,1,1,1
221633-38,0.5061728395061729,2018,0,0,0,1,3
221760-10,1,2018,0.010608111734406053,NA,NA,NA,0
221815-00,1,2018,0,NA,NA,NA,0
221832-10,1,2018,1.9812142856873383,NA,NA,NA,0
222029-11,1,2018,0,NA,NA,NA,0
222067-90,0.25,2018,-0.15913827659950172,0,0,1,6
222124-96,0.22448979591836732,2018,1.608003569709589e-15,0,1,1,3
222236-11,0.5,2018,-2.7585302451003537,0,0,1,1
222251-95,1,2018,0,NA,NA,NA,0
222260-23,1,2018,0,NA,NA,NA,0
222270-94,0.52,2018,0,0,0,1,2
222271-03,0.375,2018,0,0,1,1,2
222271-21,0.5555555555555556,2018,0,1,1,1,1
222281-83,0.3333333333333333,2018,1.7890430593031779,0,0,1,1
222413-23,0.5,2018,0.08486489387524843,0,1,1,1
222462-64,0.5,2018,0,0,1,1,1
222537-34,0.5555555555555556,2018,-6.4712523638334405,0,1,0,2
222564-34,0.1,2018,0.7547447021643557,0,1,1,3
222564-43,0.5537190082644627,2018,0.0424324469376266,0,0,1,2
222601-06,0.375,2018,-2.8190312581471233e-14,0,0,1,1
222603-49,0.625,2018,0,0,1,1,1
222604-48,0.2777777777777778,2018,0.23685685991975425,0,1,0,1
222628-69,1,2018,0.046177275899433726,NA,NA,NA,0
222842-26,0.375,2018,0,0,1,0,4
222893-47,0.3333333333333333,2018,0,0,1,1,2
222919-93,1,2018,0,0,1,1,1
222933-25,0.5,2018,0,1,1,1,2
223015-96,0.09393579072532698,2018,-1.7254657152286198e-13,0,0,1,5
223024-15,0.5,2018,0,1,1,0,4
223072-30,0.5,2018,0,0,1,1,1
223092-37,1,2018,0,NA,NA,NA,0
223371-28,1,2018,0,NA,NA,NA,0
223411-60,0.5,2018,0,0,1,1,1
223507-63,0.07519999999999999,2018,6.538125180124239e-14,0,1,1,8
223530-85,1,2018,0,NA,NA,NA,0
223537-87,0.1419753086419753,2018,1.534985546626483e-13,0,1,1,3
223644-97,1,2018,0,NA,NA,NA,0
223703-20,0.3333333333333333,2018,0.26494616952181604,NA,NA,NA,0
223709-77,1,2018,0,NA,NA,NA,0
223802-74,1,2018,0,NA,NA,NA,0
223813-72,0.5,2018,0,NA,NA,NA,0
223830-10,1,2018,0.03182433520328062,NA,NA,NA,0
223855-93,0.25,2018,0,0,1,1,3
223862-95,1,2018,0,NA,NA,NA,0
223944-04,1,2018,1.3950846685778133,NA,NA,NA,0
223958-26,0.5,2018,0,0,0,0,1
223958-62,1,2018,0,NA,NA,NA,0
223960-33,1,2018,0,NA,NA,NA,0
223968-25,1,2018,0,NA,NA,NA,0
223971-67,1,2018,0.08486489387524843,NA,NA,NA,0
223982-83,0.5,2018,0,1,1,1,1
223987-06,1,2018,0,NA,NA,NA,0
223994-53,1,2018,0.010608111734406053,NA,NA,NA,0
224018-29,0.375,2018,0,0,1,1,2
224052-49,0.5,2018,0,NA,NA,NA,0
224053-03,1,2018,0,NA,NA,NA,0
224091-55,0.22448979591836732,2018,0,0,0,1,1
