Investor_Id,hhi,year,status,first,IT,early,age,niche_width,mean_first,mean_early,mean_IT,mean_age,mean_status
51216-04,0.16666666666666669,2005,5.231993923552522,0,0,0,7,0.19553498501397482,0,0,0.5714285714285714,3.142857142857143,-0.2665256071566916
51216-04,0.17500000000000002,2006,0.9925272722705392,0,0,0,8,0.17085772892854145,0,0,0.5,3.75,-0.10914399722828774
51216-04,0.16099773242630383,2014,-2.055937800917884,0,0,0,16,0.06585750673633049,0,0,0.4444444444444444,5.111111111111111,-0.3254544198604651
51216-67,1,2000,0,0,1,1,0,1,0,1,1,0,0
51216-67,0.3333333333333333,2001,0.06790790737079243,0,1,1,1,0.2725509739048515,0,1,1,0.5,0.033953953685396214
51216-67,0.25,2003,0.007547093987167772,0,1,1,3,0.21174526896481785,0,1,1,1.3333333333333333,0.025151667119320067
51216-67,0.22448979591836732,2004,0.7383757839306659,0,1,1,4,0.18855725684517402,0,1,1,2,0.20345769632215654
51216-67,0.20987654320987653,2005,-0.3395362104129236,0,1,1,5,0.16277892470813282,0,1,1,2.6,0.09485891497514051
51216-67,0.17355371900826444,2006,-5.04030464513898,0,1,1,6,0.13558171242795716,0,1,1,3.1666666666666665,-0.761001678377213
51219-01,1,1998,0,1,1,1,0,0,1,1,1,0,0
51219-01,0.3333333333333333,1999,0,1,1,1,1,0.4836767395561886,1,1,1,0.5,0
51219-01,0.3888888888888889,2000,0,0,1,1,2,0.3066988527991621,0.6666666666666666,1,1,1,0
51219-01,0.42857142857142855,2001,0.06790790737079243,1,1,1,3,0.2739323227161754,0.75,1,1,1.5,0.016976976842698107
51219-01,0.45999999999999996,2002,0.1548426634470511,0,1,1,4,0.2286212914485165,0.6,1,1,2,0.04455011416356871
51219-01,0.4876033057851239,2003,0.007547093987167772,0,1,1,5,0.1963617358781944,0.5,1,1,2.5,0.03838294413416855
51219-01,0.4437869822485207,2004,0.7570015962457055,0,1,1,6,0.18486006631364138,0.42857142857142855,1,1,3,0.14104275157867383
51219-01,0.4693877551020409,2005,1.1136990572721677,0,1,0,7,0.1653511927996727,0.375,0.875,1,3.5,0.2626247897903606
51219-01,0.41868512110726647,2006,0.10654421609711066,0,1,1,8,0.1512970075834893,0.3333333333333333,0.8888888888888888,1,4,0.24528250382444394
51219-01,0.3961218836565097,2007,4.1606672963521145,0,1,0,9,0.15270040367593485,0.3,0.8,1,4.5,0.636820983077211
51219-01,0.38000000000000006,2009,-1.897646962941435,0,1,0,11,0.11442366435970097,0.2727272727272727,0.7272727272727273,1,5.090909090909091,0.406414806166425
51219-01,0.39682539682539675,2011,2.2201231075651995,0,1,0,13,0.0795693599638242,0.25,0.6666666666666666,1,5.75,0.5575571646163229
51243-40,1,2004,0,0,0,0,0,1,0,0,0,0,0
51243-40,0.3333333333333333,2005,0,0,0,1,1,0.3716602940914675,0,0.5,0,0.5,0
51243-40,0.2222222222222222,2006,0,0,1,0,2,0.2511983484337209,0,0.3333333333333333,0.3333333333333333,1,0
51243-40,0.16049382716049382,2007,0,0,1,0,3,0.19490218240166637,0,0.25,0.5,1.5,0
51243-40,0.14792899408284024,2008,-0.11051289071338638,0,1,0,4,0.1650719288994471,0,0.2,0.6,2,-0.022102578142677277
51243-40,0.1288888888888889,2010,0.09091050376529101,0,1,1,6,0.14739987216505038,0,0.3333333333333333,0.6666666666666666,2.6666666666666665,-0.0032670644913492274
51243-40,0.1328125,2011,0.6335247432848119,0,1,1,7,0.13107269732421112,0,0.42857142857142855,0.7142857142857143,3.2857142857142856,0.08770319376238808
51243-40,0.11911357340720222,2012,0.6337250818736283,0,0,0,8,0.13263587033916857,0,0.375,0.625,3.875,0.1559559297762931
51243-40,0.12925170068027206,2013,-1.4752775110620902,0,1,0,9,0.11472321510311789,0,0.3333333333333333,0.6666666666666666,4.444444444444445,-0.02529223031686059
51243-40,0.09465020576131684,2014,-2.2365147166325334,0,0,1,10,0.10970895060507425,0,0.4,0.6,5,-0.24641447894842788
51243-40,0.0766983199415632,2015,0.09096503548601552,0,0,0,11,0.09859922625737695,0,0.36363636363636365,0.5454545454545454,5.545454545454546,-0.21574361399984213
51243-40,0.07617728531855954,2017,-0.9667237107824678,0,0,0,13,0.08647961637993108,0,0.3333333333333333,0.5,6.166666666666667,-0.27832528873172757
51243-40,0.07125000000000002,2018,-0.39897781058051945,0,0,0,14,0.090092682024276,0,0.3076923076923077,0.46153846153846156,6.769230769230769,-0.2876062519508654
51246-64,1,2004,0,1,0,1,0,0,1,1,0,0,0
51246-64,0.3333333333333333,2010,0,1,0,1,6,0.3486750333766955,1,1,0,3,0
51246-64,0.16666666666666669,2011,0,0,0,0,7,0.21446455779222298,0.6666666666666666,0.6666666666666666,0,4.333333333333333,0
51246-64,0.14285714285714285,2014,0,1,0,0,10,0.14826927749943597,0.75,0.5,0,5.75,0
51246-64,0.125,2015,0,1,0,0,11,0.11526846029054973,0.8,0.4,0,6.8,0
51249-07,0.5,1999,0,1,0,0,0,0.4427553143266607,1,0,0,0,0
51249-07,0.3333333333333333,2000,0,0,0,0,1,0.30935727605901653,0.5,0,0,0.5,0
51249-07,0.20000000000000004,2006,0,0,1,0,7,0.14223133296369386,0.3333333333333333,0,0.3333333333333333,2.6666666666666665,0
51249-07,0.18367346938775508,2007,0,0,1,1,8,0.13215368033001684,0.25,0.25,0.5,4,0
51249-07,0.15625,2008,0,0,1,1,9,0.1105908576665681,0.2,0.4,0.6,5,0
51249-07,0.14000000000000004,2009,-0.07378368647678243,0,1,1,10,0.14040933606713946,0.16666666666666666,0.5,0.6666666666666666,5.833333333333333,-0.01229728107946374
51249-07,0.11111111111111112,2010,-0.7041130825395582,0,1,1,11,0.11442670771608521,0.14285714285714285,0.5714285714285714,0.7142857142857143,6.571428571428571,-0.11112810985947723
51249-07,0.08500000000000002,2011,1.5205195740763648,0,1,1,12,0.1073806915116533,0.125,0.625,0.75,7.25,0.09282785063250303
51249-07,0.07397959183673469,2012,2.1647188628393956,0,1,1,13,0.08956280918185634,0.1111111111111111,0.6666666666666666,0.7777777777777778,7.888888888888889,0.32303796309993554
51249-07,0.076171875,2013,0.2599926486566109,0,1,1,14,0.07741851542706257,0.1,0.7,0.8,8.5,0.3167334316556031
51249-07,0.09500000000000003,2014,0.2326412190435675,0,1,1,15,0.0675824642286833,0.09090909090909091,0.7272727272727273,0.8181818181818182,9.090909090909092,0.3090886850545089
51249-07,0.08317580340264652,2015,-1.560216339843205,0,1,1,16,0.06537152642052836,0.08333333333333333,0.75,0.8333333333333334,9.666666666666666,0.1533132663130328
51249-07,0.08099173553719002,2016,-0.5701666829998014,0,1,1,17,0.058506894475242155,0.07692307692307693,0.7692307692307693,0.8461538461538461,10.23076923076923,0.09766096251973785
51249-07,0.095213319458897,2017,3.2800413597646334,0,1,1,18,0.05314728852430861,0.07142857142857142,0.7857142857142857,0.8571428571428571,10.785714285714286,0.32497384803723034
51249-07,0.0996449704142012,2018,1.8100182814680343,0,1,1,19,0.0509779060943707,0.06666666666666667,0.8,0.8666666666666667,11.333333333333334,0.42397681026595063
51249-34,1,2004,0.08911431875025261,0,1,1,0,0,0,1,1,0,0.08911431875025261
51249-34,0.44,2006,0.0571077334642923,0,1,1,2,0.24921861201065734,0,1,1,1,0.07311102610727245
51249-34,0.2653061224489796,2007,0.8148171769755848,0,1,1,3,0.1731089367709581,0,1,1,1.6666666666666667,0.3203464097300432
51249-34,0.25925925925925924,2008,1.2244434012031251,0,1,1,4,0.13252038558850698,0,1,1,2.25,0.5463706575983137
51249-34,0.16666666666666669,2009,1.861620526395246,0,1,0,5,0.10008960633095955,0,0.8,1,2.8,0.8094206313577
51249-34,0.12,2010,-1.913914944492581,0,1,0,6,0.1155113213742689,0,0.6666666666666666,1,3.3333333333333335,0.3555313687159865
51249-34,0.07638888888888885,2011,-0.07915647551863705,0,1,0,7,0.10147779937137559,0,0.5714285714285714,1,3.857142857142857,0.29343310525389743
51249-34,0.06995884773662549,2012,1.3925005168146014,0,1,0,8,0.09206935826275289,0,0.5,1,4.375,0.43081653169898543
51249-34,0.068359375,2013,-0.7604447221354744,0,1,0,9,0.08279448188160743,0,0.4444444444444444,1,4.888888888888889,0.29845417016182324
51249-34,0.06508875739644969,2014,3.6861428438537405,0,1,0,10,0.0753888909090138,0,0.4,1,5.4,0.637223037531015
51249-34,0.05705955851728446,2015,2.069123889791648,0,1,0,11,0.06667534531388676,0,0.36363636363636365,1,5.909090909090909,0.7673958422819815
51249-34,0.05766944114149826,2016,1.6846200979506885,0,1,0,12,0.06312752530731859,0,0.3333333333333333,1,6.416666666666667,0.8438311969210405
51249-34,0.055555555555555525,2017,0.6817847591990032,0,1,0,13,0.059346691379681966,0,0.3076923076923077,1,6.923076923076923,0.8313660863270376
51249-34,0.0552404956941819,2018,-2.3638871654516476,0,1,0,14,0.05826811298320989,0,0.2857142857142857,1,7.428571428571429,0.6031337111999886
51253-75,1,2009,0,0,0,1,0,0,0,1,0,0,0
51253-75,0.5,2011,0,0,0,1,2,1,0,1,0,1,0
51253-75,0.3333333333333333,2014,1.4829946632167974,0,1,1,5,0.08151269823666418,0,1,0.3333333333333333,2.3333333333333335,0.4943315544055991
51253-84,1,2006,0,1,0,1,0,0,1,1,0,0,0
51253-84,0.5,2007,0,0,0,0,1,1,0.5,0.5,0,0.5,0
51253-84,0.28,2010,0,1,0,1,4,0.1182586231372982,0.6666666666666666,0.6666666666666666,0,1.6666666666666667,0
51253-84,0.22448979591836732,2011,0,0,0,1,5,0.1185397556503115,0.5,0.75,0,2.5,0
51253-84,0.125,2012,0,1,1,1,6,0.1253849835925881,0.6,0.8,0.2,3.2,0
51253-84,0.11357340720221605,2013,0,0,1,1,7,0.1062599082362572,0.5,0.8333333333333334,0.3333333333333333,3.8333333333333335,0
51253-84,0.10093652445369405,2014,-0.352951114086061,0,1,1,8,0.08646236283429688,0.42857142857142855,0.8571428571428571,0.42857142857142855,4.428571428571429,-0.05042158772658014
51253-84,0.09342560553633217,2015,-0.20365136311390236,0,1,1,9,0.0784509006093983,0.375,0.875,0.5,5,-0.06957530964999542
51253-84,0.08163265306122451,2016,-0.07437146604616686,0,1,1,10,0.06999662531572048,0.3333333333333333,0.8888888888888888,0.5555555555555556,5.555555555555555,-0.07010821591623669
51253-84,0.07842076798269336,2018,0.2810704873143893,0,1,1,12,0.06500825411625033,0.3,0.9,0.6,6.2,-0.03499034559317409
51254-02,0.5,2006,0,1,0,1,0,1,1,1,0,0,0
51254-02,0.5555555555555556,2008,0,1,0,1,2,0.21940928270042193,1,1,0,1,0
51254-02,0.375,2009,0,0,0,1,3,0.1251928348622816,0.6666666666666666,1,0,1.6666666666666667,0
51254-02,0.3600000000000001,2010,0,0,0,1,4,0.11328864223583147,0.5,1,0,2.25,0
51254-02,0.346938775510204,2011,0,0,0,1,5,0.09068570940679789,0.4,1,0,2.8,0
51254-02,0.28125,2013,0,0,0,1,7,0.10073884480504902,0.3333333333333333,1,0,3.5,0
51254-02,0.2345679012345679,2014,0.015736211241603577,0,0,1,8,0.10012662307544008,0.2857142857142857,1,0,4.142857142857143,0.0022480301773719394
51254-02,0.19008264462809915,2015,0.042153116214659496,0,0,1,9,0.08894345027287788,0.25,1,0,4.75,0.007236165932032884
51254-02,0.14792899408284027,2016,0.017591093602952832,0,0,1,10,0.07999291568398603,0.2222222222222222,1,0,5.333333333333333,0.00838671345102399
51254-02,0.09000000000000002,2017,-2.874653567379883,0,0,1,11,0.07222334092029647,0.2,1,0,5.9,-0.2799173146320667
51254-02,0.07291666666666664,2018,-3.4880921192421113,0,0,1,12,0.06764310792067252,0.18181818181818182,1,0,6.454545454545454,-0.5715695695966162
51257-26,1,1998,0,0,0,0,0,0,0,0,0,0,0
51257-26,0.3333333333333333,1999,0,1,0,0,1,0.39386267991380297,0.5,0,0,0.5,0
51257-26,0.375,2001,0,1,0,1,3,0.24675172655975666,0.6666666666666666,0.3333333333333333,0,1.3333333333333333,0
51257-26,0.28,2002,0,1,0,0,4,0.3969578219851726,0.75,0.25,0,2,0
51257-26,0.2222222222222222,2003,0,1,0,1,5,0.35816020091542805,0.8,0.4,0,2.6,0
51257-26,0.18367346938775508,2006,0,0,0,0,8,0.3170209473923563,0.6666666666666666,0.3333333333333333,0,3.5,0
51257-26,0.18518518518518517,2007,0,0,0,0,9,0.2683825752927259,0.5714285714285714,0.2857142857142857,0,4.285714285714286,0
51257-26,0.20000000000000004,2008,0,0,0,0,10,0.23886543522769332,0.5,0.25,0,5,0
51257-26,0.17355371900826447,2014,0,0,1,0,16,0.15146087508869419,0.4444444444444444,0.2222222222222222,0.1111111111111111,6.222222222222222,0
51258-61,0.5,2000,0.5184230439489217,0,1,1,0,1,0,1,1,0,0.5184230439489217
51258-61,0.375,2001,0.465654221971147,0,1,1,1,0.41300677983116185,0,1,1,0.5,0.49203863296003436
51258-61,0.28,2002,1.0617782636369215,0,1,0,2,0.3329168953905609,0,0.6666666666666666,1,1,0.6819518431856634
51258-61,0.2777777777777778,2003,0.051751501626288256,0,1,0,3,0.28028701327622557,0,0.5,1,1.5,0.5244017577958197
51262-57,1,2000,0,1,0,0,0,0,1,0,0,0,0
51262-57,0.375,2002,0,0,0,1,2,0.3308511225045203,0.5,0.5,0,1,0
51262-57,0.28,2003,0,0,0,1,3,0.2686673766941815,0.3333333333333333,0.6666666666666666,0,1.6666666666666667,0
51262-57,0.30612244897959184,2004,9.069377794217507e-15,0,0,1,4,0.21394754685887699,0.25,0.75,0,2.25,2.2673444485543768e-15
51262-57,0.28125,2005,-1.4105206027681196,0,0,1,5,0.18245849495443978,0.2,0.8,0,2.8,-0.2821041205536221
51262-57,0.2839506172839506,2007,-0.42733199179781123,0,0,0,7,0.12033378951545437,0.16666666666666666,0.6666666666666666,0,3.5,-0.3063087657609869
51262-57,0.3223140495867768,2008,1.6146945803277322,0,0,0,8,0.10408052030450819,0.14285714285714285,0.5714285714285714,0,4.142857142857143,-0.031879716319741354
51262-57,0.3194444444444444,2010,3.964533837351564,0,0,0,10,0.08123890561918967,0.125,0.5,0,4.875,0.4676719778891718
51262-93,1,2004,0,1,0,1,0,0,1,1,0,0,0
51263-47,1,2007,0,0,0,1,0,1,0,1,0,0,0
51263-47,0.5,2008,0,0,0,1,1,0.3332168959896317,0,1,0,0.5,0
51263-47,0.375,2009,0,1,0,1,2,0.18163057575326189,0.3333333333333333,1,0,1,0
51263-47,0.2222222222222222,2010,0.002255248927605616,1,0,1,3,0.15388233698946352,0.5,1,0,1.5,5.63812231901404e-4
51263-47,0.21875,2011,0.006138379955911625,1,0,1,4,0.14018575029254876,0.6,1,0,2,0.0016787257767034484
51263-47,0.13609467455621302,2012,-2.8540102468141244,1,0,1,5,0.11828617350678705,0.6666666666666666,1,0,2.5,-0.4742694363217679
51263-47,0.1111111111111111,2013,2.7604832520288545,1,0,1,6,0.09512470965423037,0.7142857142857143,1,0,3,-0.012161909414536114
51263-47,0.08641975308641973,2014,3.420168217963156,0,0,1,7,0.0871156721533235,0.625,1,0,3.5,0.4168793565076754
51263-47,0.076171875,2015,-3.9589785478281847,0,0,1,8,0.07807436747197105,0.5555555555555556,1,0,4,-0.06932707730742019
51263-47,0.06500000000000002,2016,-3.5351967343949977,0,0,1,9,0.07308398515785752,0.5,1,0,4.5,-0.4159140430161779
51263-47,0.054775916704391116,2017,0.7395630182193784,0,0,1,10,0.06763909583571825,0.45454545454545453,1,0,5,-0.3108706738129455
51263-47,0.05519999999999998,2018,-0.7719894312901026,0,0,1,11,0.06359770099519302,0.4166666666666667,1,0,5.5,-0.3492972369360419
51265-09,1,1999,0,1,0,1,0,0,1,1,0,0,0
51265-09,0.5,2000,0,1,0,0,1,0.30546559713018784,1,0.5,0,0.5,0
51265-09,0.20000000000000004,2001,0,0,0,0,2,0.26784656345817026,0.6666666666666666,0.3333333333333333,0,1,0
51265-09,0.22448979591836732,2002,0,0,0,0,3,0.2284827772543452,0.5,0.25,0,1.5,0
51265-09,0.17355371900826444,2003,0,0,0,0,4,0.21867308016171297,0.4,0.2,0,2,0
51265-09,0.18055555555555555,2005,0,0,0,0,6,0.1874677569351633,0.3333333333333333,0.16666666666666666,0,2.6666666666666665,0
51265-09,0.18343195266272194,2006,0,0,0,0,7,0.1523007061888254,0.2857142857142857,0.14285714285714285,0,3.2857142857142856,0
51265-09,0.19387755102040816,2008,0,0,0,0,9,0.1174379555396945,0.25,0.125,0,4,0
51269-50,1,2002,0,0,0,0,0,0,0,0,0,0,0
51269-50,0.18367346938775508,2007,0,1,1,0,5,0.08683573784407983,0.5,0,0.5,2.5,0
51269-50,0.08875739644970417,2008,4.6960568728088,1,1,0,6,0.1389153098185577,0.6666666666666666,0,0.6666666666666666,3.6666666666666665,1.5653522909362667
51269-50,0.09333333333333335,2009,0.8497137218639974,0,1,1,7,0.12297830733798655,0.5,0.25,0.75,4.5,1.3864426486681993
51269-50,0.10493827160493827,2010,0.2830871986871594,0,1,1,8,0.11077523155261369,0.4,0.4,0.8,5.2,1.1657715586719912
51269-50,0.10396975425330815,2011,1.797824304092071,0,1,1,9,0.09611049178632712,0.3333333333333333,0.5,0.8333333333333334,5.833333333333333,1.2711136829086713
51269-50,0.10080000000000001,2013,0.6372917532934852,0,1,1,11,0.07674490605504214,0.2857142857142857,0.5714285714285714,0.8571428571428571,6.571428571428571,1.1805676929636448
51273-01,1,2000,0,0,1,1,0,0,0,1,1,0,0
51273-01,0.20000000000000004,2001,-0.06960144715956466,0,1,1,1,0.2644154710946791,0,1,1,0.5,-0.03480072357978233
51273-01,0.2222222222222222,2002,2.085844539234785,0,1,1,2,0.23470032825989562,0,1,1,1,0.6720810306917402
51273-01,0.16049382716049382,2004,1.2122408104852513,0,1,1,4,0.19962270109998329,0,1,1,1.75,0.807120975640118
51273-01,0.17355371900826444,2005,-0.5622940153832403,0,1,1,5,0.17864686333060045,0,1,1,2.4,0.5332379774354463
51273-01,0.1527777777777778,2006,-0.37709414598455643,0,1,0,6,0.14601997784160414,0,0.8333333333333334,1,3,0.3815159568654458
51273-01,0.1715976331360947,2007,-0.3752689925203385,0,1,0,7,0.11252229605139241,0,0.7142857142857143,1,3.5714285714285716,0.2734038212389052
51273-01,0.10803324099722991,2008,-2.1091314664649747,0,1,1,8,0.0973054200140584,0,0.75,1,4.125,-0.024413089724079795
51273-01,0.09090909090909088,2009,0.8790918627695401,0,1,1,9,0.12248640413154221,0,0.7777777777777778,1,4.666666666666667,0.07597634944187798
51273-01,0.08579881656804735,2010,0.4824295832594311,0,1,1,10,0.1119802754556778,0,0.8,1,5.2,0.1166216728236333
51273-01,0.0817263544536272,2011,-1.7189924495575406,0,1,1,11,0.11091164527091825,0,0.8181818181818182,1,5.7272727272727275,-0.05025233830192797
51273-01,0.08481262327416174,2012,-0.09298995016824099,0,1,1,12,0.09901562827742429,0,0.8333333333333334,1,6.25,-0.05381380595745405
51273-01,0.08276643990929705,2013,2.0432312078159343,0,1,1,13,0.09716167684058465,0,0.8461538461538461,1,6.769230769230769,0.1074973489481912
51273-01,0.08677685950413222,2015,-0.3829124905505361,0,1,1,15,0.07423166957905258,0,0.8571428571428571,1,7.357142857142857,0.0724680746982821
51279-40,1,2001,0,1,1,1,0,0,1,1,1,0,0
51279-40,0.5555555555555556,2011,0,0,1,1,10,0.14847161572052406,0.5,1,1,5,0
51279-49,1,2002,0,NA,NA,NA,0,0,NA,NA,NA,0,0
51279-67,1,2004,0,0,0,0,0,1,0,0,0,0,0
51279-67,0.5,2015,0,0,0,1,11,0.12198699794764435,0,0.5,0,5.5,0
51279-67,0.3333333333333333,2016,0,0,0,1,12,0.10824604246995463,0,0.6666666666666666,0,7.666666666666667,0
51280-03,1,2000,0,NA,NA,NA,0,0.5702712222613596,NA,NA,NA,0,0
51280-03,0.3333333333333333,2017,0,NA,NA,NA,17,0.12184056448138104,NA,NA,NA,8.5,0
51288-13,1,1998,0.7757890246841642,0,1,0,0,0,0,0,1,0,0.7757890246841642
51288-13,0.5555555555555556,2007,0.5755029347368723,0,0,0,9,0.15802228596866078,0,0,0.5,4.5,0.6756459797105183
51288-13,0.375,2008,-0.13130190689682467,0,0,0,10,0.11601201653194283,0,0,0.3333333333333333,6.333333333333333,0.406663350841404
51288-22,1,1997,0,0,1,0,0,0,0,0,1,0,0
51290-83,1,2000,0,1,0,1,0,1,1,1,0,0,0
51290-83,0.5,2001,-0,1,1,1,1,0.2248146341507561,1,1,0.5,0.5,0
51290-83,0.5555555555555556,2004,0,1,1,1,4,0.12416676081798673,1,1,0.6666666666666666,1.6666666666666667,0
51290-83,0.28,2005,0,1,1,1,5,0.1848094205669917,1,1,0.75,2.5,0
51290-83,0.22222222222222227,2006,0,1,1,1,6,0.14932564975460805,1,1,0.8,3.2,0
51290-83,0.26530612244897955,2007,0,1,1,1,7,0.10981382012800532,1,1,0.8333333333333334,3.8333333333333335,0
51290-83,0.21875,2015,0,1,1,1,15,0.0536259484938706,1,1,0.8571428571428571,5.428571428571429,0
51296-59,0.5,2007,-0.3273989321551618,0,0,0,0,0.1105527638190954,0,0,0,0,-0.3273989321551618
51296-59,0.5555555555555556,2008,1.0083041071440133,0,0,0,1,0.08823529411764698,0,0,0,0.5,0.34045258749442575
51296-59,0.3888888888888889,2009,1.482631915187003,0,0,0,2,0.07907178133346093,0,0,0,1,0.7211790300586182
51296-59,0.40625,2010,0.21680311320201212,0,0,0,3,0.07932586305686684,0,0,0,1.5,0.5950850508444667
51296-59,0.3400000000000001,2012,4.840808719488344,0,0,0,5,0.06477192277918531,0,0,0,2.2,1.4442297845732421
51296-59,0.3553719008264462,2013,1.3185835418246878,0,0,0,6,0.05671854516559016,0,0,0,2.8333333333333335,1.4232887441151496
51296-59,0.3194444444444445,2014,1.014162211720654,0,0,0,7,0.050829741279963314,0,0,0,3.4285714285714284,1.3648420966302217
51296-59,0.30612244897959184,2015,2.5030711115257005,0,0,0,8,0.038728605845148256,0,0,0,4,1.5071207234921566
51299-20,1,2007,0,NA,NA,NA,0,0,NA,NA,NA,0,0
51301-09,1,2008,0,1,0,1,0,0,1,1,0,0,0
51301-09,0.5,2009,0,0,0,0,1,1,0.5,0.5,0,0.5,0
51301-09,0.25,2010,0.01804199142084493,0,0,0,2,0.33007567059329124,0.3333333333333333,0.3333333333333333,0,1,0.006013997140281643
51301-09,0.16666666666666669,2011,0.0491070396473023,0,0,0,3,0.2525802708527007,0.25,0.25,0,1.5,0.01678725776703681
51301-09,0.125,2012,0.013973280792787722,0,0,1,4,0.2673859587523759,0.2,0.4,0,2,0.01622446237218699
51301-09,0.09183673469387757,2013,0.007084238109340975,0,0,1,5,0.19593439740310437,0.16666666666666666,0.5,0,2.5,0.014701091661712656
51301-09,0.0864197530864197,2014,-1.2025327114307376,0,1,1,6,0.13506520172797698,0.14285714285714285,0.5714285714285714,0.14285714285714285,3,-0.1591894516372088
51301-09,0.06509695290858723,2015,-1.784341655431332,0,0,1,7,0.10591962303985548,0.125,0.625,0.125,3.5,-0.36233347711147423
51301-09,0.06994328922495276,2016,-0.2513448382478538,0,0,1,8,0.09827072829506768,0.1111111111111111,0.6666666666666666,0.1111111111111111,4,-0.3500014061266275
51301-09,0.06870772516909934,2017,0.9243967820206545,0,0,1,9,0.0922146130760676,0.1,0.7,0.1,4.5,-0.22256158731189934
51311-35,0.5,2009,0,1,1,1,0,0.2169846896447696,1,1,1,0,0
51311-35,0.28,2010,0,0,1,1,1,0.1679692838048931,0.5,1,1,0.5,0
51311-35,0.33333333333333337,2011,0,0,1,1,2,0.1416146740078048,0.3333333333333333,1,1,1,0
51311-35,0.25,2012,1.031916744900265,0,1,1,3,0.11898468451299604,0.25,1,1,1.5,0.25797918622506627
51311-35,0.12471655328798184,2013,-2.2550151949125055,0,1,1,4,0.09114308023289852,0.2,1,1,2,-0.24461969000244807
51311-35,0.12382934443288242,2014,0.14324170739874684,0,1,1,5,0.07507055607332215,0.16666666666666666,1,1,2.5,-0.17997612376891559
51311-35,0.11176040905770637,2015,-0.07184333088087219,0,1,1,6,0.07001313934460497,0.14285714285714285,1,1,3,-0.1645285819277665
51311-35,0.10120783007080383,2016,0.41294751245257777,0,1,1,7,0.06974053446706674,0.125,1,1,3.5,-0.09234407013022349
51311-35,0.08376690946930282,2017,0.3145540329948596,0,1,1,8,0.06028203117758713,0.1111111111111111,1,1,4,-0.04713316978299203
